FileName	Ser	Meas 	Sal. 	Cond. 	Temp 	 %O2 	mg/l	Density	SounVel	Press  	YYYY	MM	DD	HH	MM	SS
R:\Projects\2022075\Navigation\TS_Dips\TS-dip03_21Nov22\tsdip 21-11-2022	2	20	0.03	30.312	0.00	0.00	-4.424	1509.87	0.00	2022	11	21	7	53	46

R:\Projects\2022075\Navigation\TS_Dips\TS-dip03_21Nov22\tsdip 21-11-2022	2	21	0.03	30.195	0.00	0.00	-4.389	1509.60	0.00	2022	11	21	7	53	48

R:\Projects\2022075\Navigation\TS_Dips\TS-dip03_21Nov22\tsdip 21-11-2022	2	22	0.03	30.164	0.00	0.00	-4.379	1509.53	0.00	2022	11	21	7	53	50

R:\Projects\2022075\Navigation\TS_Dips\TS-dip03_21Nov22\tsdip 21-11-2022	2	23	0.03	30.127	0.00	0.00	-4.368	1509.44	0.00	2022	11	21	7	53	52

R:\Projects\2022075\Navigation\TS_Dips\TS-dip03_21Nov22\tsdip 21-11-2022	2	24	0.03	30.147	0.00	0.00	-4.374	1509.49	0.00	2022	11	21	7	53	54

R:\Projects\2022075\Navigation\TS_Dips\TS-dip03_21Nov22\tsdip 21-11-2022	2	25	0.02	30.201	0.00	0.00	-4.396	1509.61	0.00	2022	11	21	7	53	56

R:\Projects\2022075\Navigation\TS_Dips\TS-dip03_21Nov22\tsdip 21-11-2022	2	26	27.43	29.132	0.00	0.00	16.351	1535.86	0.24	2022	11	21	7	53	58

R:\Projects\2022075\Navigation\TS_Dips\TS-dip03_21Nov22\tsdip 21-11-2022	2	27	31.30	29.034	0.00	0.00	19.287	1539.72	2.56	2022	11	21	7	54	0

R:\Projects\2022075\Navigation\TS_Dips\TS-dip03_21Nov22\tsdip 21-11-2022	2	28	31.31	29.019	0.00	0.00	19.307	1539.71	3.04	2022	11	21	7	54	2

R:\Projects\2022075\Navigation\TS_Dips\TS-dip03_21Nov22\tsdip 21-11-2022	2	29	31.30	29.018	0.00	0.00	19.298	1539.70	3.21	2022	11	21	7	54	4

R:\Projects\2022075\Navigation\TS_Dips\TS-dip03_21Nov22\tsdip 21-11-2022	2	30	31.30	29.017	0.00	0.00	19.303	1539.72	4.16	2022	11	21	7	54	6

R:\Projects\2022075\Navigation\TS_Dips\TS-dip03_21Nov22\tsdip 21-11-2022	2	31	31.31	29.015	0.00	0.00	19.309	1539.72	3.93	2022	11	21	7	54	8

R:\Projects\2022075\Navigation\TS_Dips\TS-dip03_21Nov22\tsdip 21-11-2022	2	32	31.30	29.017	0.00	0.00	19.303	1539.72	4.12	2022	11	21	7	54	10

R:\Projects\2022075\Navigation\TS_Dips\TS-dip03_21Nov22\tsdip 21-11-2022	2	33	31.29	29.018	0.00	0.00	19.297	1539.71	4.10	2022	11	21	7	54	12

R:\Projects\2022075\Navigation\TS_Dips\TS-dip03_21Nov22\tsdip 21-11-2022	2	34	31.30	29.022	0.00	0.00	19.303	1539.73	3.94	2022	11	21	7	54	14

R:\Projects\2022075\Navigation\TS_Dips\TS-dip03_21Nov22\tsdip 21-11-2022	2	35	31.31	29.017	0.00	0.00	19.307	1539.72	4.01	2022	11	21	7	54	16

R:\Projects\2022075\Navigation\TS_Dips\TS-dip03_21Nov22\tsdip 21-11-2022	2	36	31.31	29.015	0.00	0.00	19.313	1539.72	3.70	2022	11	21	7	54	18

R:\Projects\2022075\Navigation\TS_Dips\TS-dip03_21Nov22\tsdip 21-11-2022	2	37	31.31	29.021	0.00	0.00	19.310	1539.74	4.12	2022	11	21	7	54	20

R:\Projects\2022075\Navigation\TS_Dips\TS-dip03_21Nov22\tsdip 21-11-2022	2	38	31.30	29.019	0.00	0.00	19.306	1539.73	4.03	2022	11	21	7	54	22

R:\Projects\2022075\Navigation\TS_Dips\TS-dip03_21Nov22\tsdip 21-11-2022	2	39	31.31	29.022	0.00	0.00	19.308	1539.74	4.05	2022	11	21	7	54	24

R:\Projects\2022075\Navigation\TS_Dips\TS-dip03_21Nov22\tsdip 21-11-2022	2	40	31.31	29.023	0.00	0.00	19.308	1539.74	4.11	2022	11	21	7	54	26

R:\Projects\2022075\Navigation\TS_Dips\TS-dip03_21Nov22\tsdip 21-11-2022	2	41	31.31	29.019	0.00	0.00	19.311	1539.74	4.17	2022	11	21	7	54	28

R:\Projects\2022075\Navigation\TS_Dips\TS-dip03_21Nov22\tsdip 21-11-2022	2	42	31.30	29.016	0.00	0.00	19.307	1539.73	4.85	2022	11	21	7	54	30

R:\Projects\2022075\Navigation\TS_Dips\TS-dip03_21Nov22\tsdip 21-11-2022	2	43	31.29	29.015	0.00	0.00	19.312	1539.76	7.21	2022	11	21	7	54	32

R:\Projects\2022075\Navigation\TS_Dips\TS-dip03_21Nov22\tsdip 21-11-2022	2	44	31.29	29.015	0.00	0.00	19.318	1539.78	8.64	2022	11	21	7	54	34

R:\Projects\2022075\Navigation\TS_Dips\TS-dip03_21Nov22\tsdip 21-11-2022	2	45	31.32	29.003	0.00	0.00	19.351	1539.82	10.58	2022	11	21	7	54	36

R:\Projects\2022075\Navigation\TS_Dips\TS-dip03_21Nov22\tsdip 21-11-2022	2	46	31.28	28.995	0.00	0.00	19.334	1539.79	12.27	2022	11	21	7	54	38

R:\Projects\2022075\Navigation\TS_Dips\TS-dip03_21Nov22\tsdip 21-11-2022	2	47	31.29	28.990	0.00	0.00	19.348	1539.81	13.51	2022	11	21	7	54	40

R:\Projects\2022075\Navigation\TS_Dips\TS-dip03_21Nov22\tsdip 21-11-2022	2	48	31.28	28.973	0.00	0.00	19.352	1539.79	14.66	2022	11	21	7	54	42

R:\Projects\2022075\Navigation\TS_Dips\TS-dip03_21Nov22\tsdip 21-11-2022	2	49	31.36	28.934	0.00	0.00	19.424	1539.80	15.84	2022	11	21	7	54	44

R:\Projects\2022075\Navigation\TS_Dips\TS-dip03_21Nov22\tsdip 21-11-2022	2	50	31.60	28.921	0.00	0.00	19.618	1540.05	17.08	2022	11	21	7	54	46

R:\Projects\2022075\Navigation\TS_Dips\TS-dip03_21Nov22\tsdip 21-11-2022	2	51	32.08	28.812	0.00	0.00	20.013	1540.33	18.26	2022	11	21	7	54	48

R:\Projects\2022075\Navigation\TS_Dips\TS-dip03_21Nov22\tsdip 21-11-2022	2	52	32.17	28.764	0.00	0.00	20.103	1540.33	19.00	2022	11	21	7	54	50

R:\Projects\2022075\Navigation\TS_Dips\TS-dip03_21Nov22\tsdip 21-11-2022	2	53	32.16	28.700	0.00	0.00	20.125	1540.21	20.27	2022	11	21	7	54	52

R:\Projects\2022075\Navigation\TS_Dips\TS-dip03_21Nov22\tsdip 21-11-2022	2	54	32.27	28.736	0.00	0.00	20.198	1540.42	21.50	2022	11	21	7	54	54

R:\Projects\2022075\Navigation\TS_Dips\TS-dip03_21Nov22\tsdip 21-11-2022	2	55	32.32	28.770	0.00	0.00	20.229	1540.56	22.36	2022	11	21	7	54	56

R:\Projects\2022075\Navigation\TS_Dips\TS-dip03_21Nov22\tsdip 21-11-2022	2	56	32.52	28.877	0.00	0.00	20.349	1541.02	23.71	2022	11	21	7	54	58

R:\Projects\2022075\Navigation\TS_Dips\TS-dip03_21Nov22\tsdip 21-11-2022	2	57	32.55	28.922	0.00	0.00	20.359	1541.17	25.22	2022	11	21	7	55	0

R:\Projects\2022075\Navigation\TS_Dips\TS-dip03_21Nov22\tsdip 21-11-2022	2	58	32.71	28.974	0.00	0.00	20.471	1541.48	25.94	2022	11	21	7	55	2

R:\Projects\2022075\Navigation\TS_Dips\TS-dip03_21Nov22\tsdip 21-11-2022	2	59	32.81	29.015	0.00	0.00	20.533	1541.68	26.98	2022	11	21	7	55	4

R:\Projects\2022075\Navigation\TS_Dips\TS-dip03_21Nov22\tsdip 21-11-2022	2	60	33.07	29.096	0.00	0.00	20.710	1542.16	28.34	2022	11	21	7	55	6

R:\Projects\2022075\Navigation\TS_Dips\TS-dip03_21Nov22\tsdip 21-11-2022	2	61	33.11	29.036	0.00	0.00	20.765	1542.10	30.66	2022	11	21	7	55	8

R:\Projects\2022075\Navigation\TS_Dips\TS-dip03_21Nov22\tsdip 21-11-2022	2	62	33.21	28.977	0.00	0.00	20.871	1542.12	32.96	2022	11	21	7	55	10

R:\Projects\2022075\Navigation\TS_Dips\TS-dip03_21Nov22\tsdip 21-11-2022	2	63	33.24	28.958	0.00	0.00	20.912	1542.15	35.31	2022	11	21	7	55	12

R:\Projects\2022075\Navigation\TS_Dips\TS-dip03_21Nov22\tsdip 21-11-2022	2	64	33.26	28.944	0.00	0.00	20.942	1542.17	37.25	2022	11	21	7	55	14

R:\Projects\2022075\Navigation\TS_Dips\TS-dip03_21Nov22\tsdip 21-11-2022	2	65	33.29	28.882	0.00	0.00	20.994	1542.11	39.46	2022	11	21	7	55	16

R:\Projects\2022075\Navigation\TS_Dips\TS-dip03_21Nov22\tsdip 21-11-2022	2	66	33.35	28.806	0.00	0.00	21.067	1542.03	41.56	2022	11	21	7	55	18

R:\Projects\2022075\Navigation\TS_Dips\TS-dip03_21Nov22\tsdip 21-11-2022	2	67	33.36	28.689	0.00	0.00	21.125	1541.83	43.83	2022	11	21	7	55	20

R:\Projects\2022075\Navigation\TS_Dips\TS-dip03_21Nov22\tsdip 21-11-2022	2	68	33.38	28.610	0.00	0.00	21.176	1541.72	46.16	2022	11	21	7	55	22

R:\Projects\2022075\Navigation\TS_Dips\TS-dip03_21Nov22\tsdip 21-11-2022	2	69	33.39	28.481	0.00	0.00	21.240	1541.50	48.52	2022	11	21	7	55	24

R:\Projects\2022075\Navigation\TS_Dips\TS-dip03_21Nov22\tsdip 21-11-2022	2	70	33.37	28.423	0.00	0.00	21.250	1541.38	50.33	2022	11	21	7	55	26

R:\Projects\2022075\Navigation\TS_Dips\TS-dip03_21Nov22\tsdip 21-11-2022	2	71	33.35	28.421	0.00	0.00	21.245	1541.39	52.62	2022	11	21	7	55	28

R:\Projects\2022075\Navigation\TS_Dips\TS-dip03_21Nov22\tsdip 21-11-2022	2	72	33.47	28.504	0.00	0.00	21.318	1541.73	54.89	2022	11	21	7	55	30

R:\Projects\2022075\Navigation\TS_Dips\TS-dip03_21Nov22\tsdip 21-11-2022	2	73	33.57	28.496	0.00	0.00	21.408	1541.86	57.32	2022	11	21	7	55	32

R:\Projects\2022075\Navigation\TS_Dips\TS-dip03_21Nov22\tsdip 21-11-2022	2	74	33.69	28.569	0.00	0.00	21.482	1542.19	59.37	2022	11	21	7	55	34

R:\Projects\2022075\Navigation\TS_Dips\TS-dip03_21Nov22\tsdip 21-11-2022	2	75	33.73	28.573	0.00	0.00	21.520	1542.28	61.87	2022	11	21	7	55	36

R:\Projects\2022075\Navigation\TS_Dips\TS-dip03_21Nov22\tsdip 21-11-2022	2	76	33.77	28.554	0.00	0.00	21.566	1542.31	64.00	2022	11	21	7	55	38

R:\Projects\2022075\Navigation\TS_Dips\TS-dip03_21Nov22\tsdip 21-11-2022	2	77	33.82	28.513	0.00	0.00	21.626	1542.31	66.18	2022	11	21	7	55	40

R:\Projects\2022075\Navigation\TS_Dips\TS-dip03_21Nov22\tsdip 21-11-2022	2	78	33.85	28.458	0.00	0.00	21.678	1542.27	68.68	2022	11	21	7	55	42

R:\Projects\2022075\Navigation\TS_Dips\TS-dip03_21Nov22\tsdip 21-11-2022	2	79	33.88	28.410	0.00	0.00	21.723	1542.22	70.77	2022	11	21	7	55	44

R:\Projects\2022075\Navigation\TS_Dips\TS-dip03_21Nov22\tsdip 21-11-2022	2	80	33.93	28.301	0.00	0.00	21.807	1542.08	73.25	2022	11	21	7	55	46

R:\Projects\2022075\Navigation\TS_Dips\TS-dip03_21Nov22\tsdip 21-11-2022	2	81	34.01	28.075	0.00	0.00	21.949	1541.71	75.48	2022	11	21	7	55	48

R:\Projects\2022075\Navigation\TS_Dips\TS-dip03_21Nov22\tsdip 21-11-2022	2	82	33.99	27.901	0.00	0.00	22.004	1541.34	77.57	2022	11	21	7	55	50

R:\Projects\2022075\Navigation\TS_Dips\TS-dip03_21Nov22\tsdip 21-11-2022	2	83	34.02	27.845	0.00	0.00	22.052	1541.28	80.15	2022	11	21	7	55	52

R:\Projects\2022075\Navigation\TS_Dips\TS-dip03_21Nov22\tsdip 21-11-2022	2	84	34.03	27.787	0.00	0.00	22.090	1541.21	82.30	2022	11	21	7	55	54

R:\Projects\2022075\Navigation\TS_Dips\TS-dip03_21Nov22\tsdip 21-11-2022	2	85	34.04	27.683	0.00	0.00	22.144	1541.03	84.86	2022	11	21	7	55	56

R:\Projects\2022075\Navigation\TS_Dips\TS-dip03_21Nov22\tsdip 21-11-2022	2	86	34.07	27.520	0.00	0.00	22.226	1540.73	87.20	2022	11	21	7	55	58

R:\Projects\2022075\Navigation\TS_Dips\TS-dip03_21Nov22\tsdip 21-11-2022	2	87	34.04	27.266	0.00	0.00	22.296	1540.16	89.08	2022	11	21	7	56	0

R:\Projects\2022075\Navigation\TS_Dips\TS-dip03_21Nov22\tsdip 21-11-2022	2	88	34.10	26.981	0.00	0.00	22.441	1539.62	91.57	2022	11	21	7	56	2

R:\Projects\2022075\Navigation\TS_Dips\TS-dip03_21Nov22\tsdip 21-11-2022	2	89	34.08	26.505	0.00	0.00	22.591	1538.54	93.99	2022	11	21	7	56	4

R:\Projects\2022075\Navigation\TS_Dips\TS-dip03_21Nov22\tsdip 21-11-2022	2	90	34.13	26.195	0.00	0.00	22.734	1537.91	96.03	2022	11	21	7	56	6

R:\Projects\2022075\Navigation\TS_Dips\TS-dip03_21Nov22\tsdip 21-11-2022	2	91	34.14	25.945	0.00	0.00	22.827	1537.37	98.72	2022	11	21	7	56	8

R:\Projects\2022075\Navigation\TS_Dips\TS-dip03_21Nov22\tsdip 21-11-2022	2	92	34.16	25.801	0.00	0.00	22.896	1537.10	100.98	2022	11	21	7	56	10

R:\Projects\2022075\Navigation\TS_Dips\TS-dip03_21Nov22\tsdip 21-11-2022	2	93	34.22	25.492	0.00	0.00	23.048	1536.47	103.03	2022	11	21	7	56	12

R:\Projects\2022075\Navigation\TS_Dips\TS-dip03_21Nov22\tsdip 21-11-2022	2	94	34.48	24.783	0.00	0.00	23.474	1535.08	105.50	2022	11	21	7	56	14

R:\Projects\2022075\Navigation\TS_Dips\TS-dip03_21Nov22\tsdip 21-11-2022	2	95	34.33	24.152	0.00	0.00	23.558	1533.41	107.73	2022	11	21	7	56	16

R:\Projects\2022075\Navigation\TS_Dips\TS-dip03_21Nov22\tsdip 21-11-2022	2	96	34.40	23.943	0.00	0.00	23.683	1533.01	110.14	2022	11	21	7	56	18

R:\Projects\2022075\Navigation\TS_Dips\TS-dip03_21Nov22\tsdip 21-11-2022	2	97	34.38	23.884	0.00	0.00	23.694	1532.87	112.63	2022	11	21	7	56	20

R:\Projects\2022075\Navigation\TS_Dips\TS-dip03_21Nov22\tsdip 21-11-2022	2	98	34.41	23.848	0.00	0.00	23.735	1532.85	115.01	2022	11	21	7	56	22

R:\Projects\2022075\Navigation\TS_Dips\TS-dip03_21Nov22\tsdip 21-11-2022	2	99	34.49	23.625	0.00	0.00	23.877	1532.42	117.10	2022	11	21	7	56	24

R:\Projects\2022075\Navigation\TS_Dips\TS-dip03_21Nov22\tsdip 21-11-2022	2	100	34.52	23.332	0.00	0.00	23.994	1531.76	119.05	2022	11	21	7	56	26

R:\Projects\2022075\Navigation\TS_Dips\TS-dip03_21Nov22\tsdip 21-11-2022	2	101	34.59	23.018	0.00	0.00	24.149	1531.07	121.83	2022	11	21	7	56	28

R:\Projects\2022075\Navigation\TS_Dips\TS-dip03_21Nov22\tsdip 21-11-2022	2	102	34.57	22.513	0.00	0.00	24.283	1529.78	124.06	2022	11	21	7	56	30

R:\Projects\2022075\Navigation\TS_Dips\TS-dip03_21Nov22\tsdip 21-11-2022	2	103	34.62	22.006	0.00	0.00	24.480	1528.56	126.10	2022	11	21	7	56	32

R:\Projects\2022075\Navigation\TS_Dips\TS-dip03_21Nov22\tsdip 21-11-2022	2	104	34.70	21.501	0.00	0.00	24.687	1527.34	128.56	2022	11	21	7	56	34

R:\Projects\2022075\Navigation\TS_Dips\TS-dip03_21Nov22\tsdip 21-11-2022	2	105	34.71	20.906	0.00	0.00	24.868	1525.80	130.74	2022	11	21	7	56	36

R:\Projects\2022075\Navigation\TS_Dips\TS-dip03_21Nov22\tsdip 21-11-2022	2	106	34.67	20.514	0.00	0.00	24.956	1524.72	132.72	2022	11	21	7	56	38

R:\Projects\2022075\Navigation\TS_Dips\TS-dip03_21Nov22\tsdip 21-11-2022	2	107	34.75	20.169	0.00	0.00	25.120	1523.91	135.40	2022	11	21	7	56	40

R:\Projects\2022075\Navigation\TS_Dips\TS-dip03_21Nov22\tsdip 21-11-2022	2	108	34.66	19.909	0.00	0.00	25.130	1523.13	137.32	2022	11	21	7	56	42

R:\Projects\2022075\Navigation\TS_Dips\TS-dip03_21Nov22\tsdip 21-11-2022	2	109	34.68	19.788	0.00	0.00	25.186	1522.85	140.01	2022	11	21	7	56	44

R:\Projects\2022075\Navigation\TS_Dips\TS-dip03_21Nov22\tsdip 21-11-2022	2	110	34.68	19.684	0.00	0.00	25.219	1522.59	142.14	2022	11	21	7	56	46

R:\Projects\2022075\Navigation\TS_Dips\TS-dip03_21Nov22\tsdip 21-11-2022	2	111	34.69	19.584	0.00	0.00	25.265	1522.35	143.94	2022	11	21	7	56	48

R:\Projects\2022075\Navigation\TS_Dips\TS-dip03_21Nov22\tsdip 21-11-2022	2	112	34.67	19.533	0.00	0.00	25.278	1522.24	146.60	2022	11	21	7	56	50

R:\Projects\2022075\Navigation\TS_Dips\TS-dip03_21Nov22\tsdip 21-11-2022	2	113	34.73	19.382	0.00	0.00	25.365	1521.91	148.89	2022	11	21	7	56	52

R:\Projects\2022075\Navigation\TS_Dips\TS-dip03_21Nov22\tsdip 21-11-2022	2	114	34.82	19.056	0.00	0.00	25.534	1521.14	151.29	2022	11	21	7	56	54

R:\Projects\2022075\Navigation\TS_Dips\TS-dip03_21Nov22\tsdip 21-11-2022	2	115	34.73	18.794	0.00	0.00	25.542	1520.32	153.66	2022	11	21	7	56	56

R:\Projects\2022075\Navigation\TS_Dips\TS-dip03_21Nov22\tsdip 21-11-2022	2	116	34.80	18.234	0.00	0.00	25.744	1518.82	155.73	2022	11	21	7	56	58

R:\Projects\2022075\Navigation\TS_Dips\TS-dip03_21Nov22\tsdip 21-11-2022	2	117	34.84	17.916	0.00	0.00	25.864	1517.97	158.12	2022	11	21	7	57	0

R:\Projects\2022075\Navigation\TS_Dips\TS-dip03_21Nov22\tsdip 21-11-2022	2	118	34.90	17.532	0.00	0.00	26.015	1516.95	160.28	2022	11	21	7	57	2

R:\Projects\2022075\Navigation\TS_Dips\TS-dip03_21Nov22\tsdip 21-11-2022	2	119	34.90	17.277	0.00	0.00	26.090	1516.24	162.76	2022	11	21	7	57	4

R:\Projects\2022075\Navigation\TS_Dips\TS-dip03_21Nov22\tsdip 21-11-2022	2	120	34.94	16.921	0.00	0.00	26.215	1515.25	165.07	2022	11	21	7	57	6

R:\Projects\2022075\Navigation\TS_Dips\TS-dip03_21Nov22\tsdip 21-11-2022	2	121	34.96	16.575	0.00	0.00	26.323	1514.27	167.41	2022	11	21	7	57	8

R:\Projects\2022075\Navigation\TS_Dips\TS-dip03_21Nov22\tsdip 21-11-2022	2	122	34.94	16.330	0.00	0.00	26.378	1513.54	169.62	2022	11	21	7	57	10

R:\Projects\2022075\Navigation\TS_Dips\TS-dip03_21Nov22\tsdip 21-11-2022	2	123	34.98	16.129	0.00	0.00	26.460	1513.00	171.64	2022	11	21	7	57	12

R:\Projects\2022075\Navigation\TS_Dips\TS-dip03_21Nov22\tsdip 21-11-2022	2	124	34.97	15.970	0.00	0.00	26.500	1512.55	174.46	2022	11	21	7	57	14

R:\Projects\2022075\Navigation\TS_Dips\TS-dip03_21Nov22\tsdip 21-11-2022	2	125	34.96	15.861	0.00	0.00	26.532	1512.24	176.51	2022	11	21	7	57	16

R:\Projects\2022075\Navigation\TS_Dips\TS-dip03_21Nov22\tsdip 21-11-2022	2	126	34.96	15.763	0.00	0.00	26.561	1511.96	178.86	2022	11	21	7	57	18

R:\Projects\2022075\Navigation\TS_Dips\TS-dip03_21Nov22\tsdip 21-11-2022	2	127	34.98	15.675	0.00	0.00	26.609	1511.76	181.07	2022	11	21	7	57	20

R:\Projects\2022075\Navigation\TS_Dips\TS-dip03_21Nov22\tsdip 21-11-2022	2	128	34.98	15.590	0.00	0.00	26.633	1511.52	183.07	2022	11	21	7	57	22

R:\Projects\2022075\Navigation\TS_Dips\TS-dip03_21Nov22\tsdip 21-11-2022	2	129	35.04	15.434	0.00	0.00	26.731	1511.16	185.86	2022	11	21	7	57	24

R:\Projects\2022075\Navigation\TS_Dips\TS-dip03_21Nov22\tsdip 21-11-2022	2	130	35.04	15.175	0.00	0.00	26.794	1510.37	187.80	2022	11	21	7	57	26

R:\Projects\2022075\Navigation\TS_Dips\TS-dip03_21Nov22\tsdip 21-11-2022	2	131	35.03	14.949	0.00	0.00	26.850	1509.69	190.37	2022	11	21	7	57	28

R:\Projects\2022075\Navigation\TS_Dips\TS-dip03_21Nov22\tsdip 21-11-2022	2	132	35.02	14.767	0.00	0.00	26.891	1509.14	192.52	2022	11	21	7	57	30

R:\Projects\2022075\Navigation\TS_Dips\TS-dip03_21Nov22\tsdip 21-11-2022	2	133	35.04	14.650	0.00	0.00	26.943	1508.83	194.64	2022	11	21	7	57	32

R:\Projects\2022075\Navigation\TS_Dips\TS-dip03_21Nov22\tsdip 21-11-2022	2	134	35.12	14.432	0.00	0.00	27.059	1508.25	196.89	2022	11	21	7	57	34

R:\Projects\2022075\Navigation\TS_Dips\TS-dip03_21Nov22\tsdip 21-11-2022	2	135	35.05	14.259	0.00	0.00	27.056	1507.65	199.24	2022	11	21	7	57	36

R:\Projects\2022075\Navigation\TS_Dips\TS-dip03_21Nov22\tsdip 21-11-2022	2	136	35.11	14.045	0.00	0.00	27.162	1507.08	201.57	2022	11	21	7	57	38

R:\Projects\2022075\Navigation\TS_Dips\TS-dip03_21Nov22\tsdip 21-11-2022	2	137	35.07	13.923	0.00	0.00	27.169	1506.68	204.13	2022	11	21	7	57	40

R:\Projects\2022075\Navigation\TS_Dips\TS-dip03_21Nov22\tsdip 21-11-2022	2	138	35.08	13.878	0.00	0.00	27.188	1506.56	205.72	2022	11	21	7	57	42

R:\Projects\2022075\Navigation\TS_Dips\TS-dip03_21Nov22\tsdip 21-11-2022	2	139	35.06	13.770	0.00	0.00	27.210	1506.24	208.03	2022	11	21	7	57	44

R:\Projects\2022075\Navigation\TS_Dips\TS-dip03_21Nov22\tsdip 21-11-2022	2	140	35.17	13.481	0.00	0.00	27.361	1505.45	210.19	2022	11	21	7	57	46

R:\Projects\2022075\Navigation\TS_Dips\TS-dip03_21Nov22\tsdip 21-11-2022	2	141	35.12	13.317	0.00	0.00	27.369	1504.89	212.64	2022	11	21	7	57	48

R:\Projects\2022075\Navigation\TS_Dips\TS-dip03_21Nov22\tsdip 21-11-2022	2	142	35.13	13.276	0.00	0.00	27.394	1504.80	214.79	2022	11	21	7	57	50

R:\Projects\2022075\Navigation\TS_Dips\TS-dip03_21Nov22\tsdip 21-11-2022	2	143	35.12	13.241	0.00	0.00	27.406	1504.71	217.11	2022	11	21	7	57	52

R:\Projects\2022075\Navigation\TS_Dips\TS-dip03_21Nov22\tsdip 21-11-2022	2	144	35.14	13.198	0.00	0.00	27.439	1504.62	219.00	2022	11	21	7	57	54

R:\Projects\2022075\Navigation\TS_Dips\TS-dip03_21Nov22\tsdip 21-11-2022	2	145	35.15	13.090	0.00	0.00	27.481	1504.32	221.05	2022	11	21	7	57	56

