FileName	Ser	Meas 	Sal. 	Cond. 	Temp 	 %O2 	mg/l	Density	SounVel	Press  	YYYY	MM	DD	HH	MM	SS
R:\Projects\2022075\Navigation\TS_Dips\TS-dip07_23Dec22\TS dip 7NW 23.12.2022	1	26	31.72	28.774	0.00	0.00	19.693	1539.61	3.41	2022	12	23	12	39	35

R:\Projects\2022075\Navigation\TS_Dips\TS-dip07_23Dec22\TS dip 7NW 23.12.2022	1	27	31.71	28.772	0.00	0.00	19.687	1539.61	3.90	2022	12	23	12	39	37

R:\Projects\2022075\Navigation\TS_Dips\TS-dip07_23Dec22\TS dip 7NW 23.12.2022	1	28	31.72	28.776	0.00	0.00	19.693	1539.63	3.89	2022	12	23	12	39	39

R:\Projects\2022075\Navigation\TS_Dips\TS-dip07_23Dec22\TS dip 7NW 23.12.2022	1	29	31.72	28.773	0.00	0.00	19.704	1539.65	5.75	2022	12	23	12	39	41

R:\Projects\2022075\Navigation\TS_Dips\TS-dip07_23Dec22\TS dip 7NW 23.12.2022	1	30	31.70	28.771	0.00	0.00	19.696	1539.65	7.17	2022	12	23	12	39	43

R:\Projects\2022075\Navigation\TS_Dips\TS-dip07_23Dec22\TS dip 7NW 23.12.2022	1	31	31.67	28.771	0.00	0.00	19.681	1539.65	8.68	2022	12	23	12	39	45

R:\Projects\2022075\Navigation\TS_Dips\TS-dip07_23Dec22\TS dip 7NW 23.12.2022	1	32	31.67	28.774	0.00	0.00	19.683	1539.67	9.78	2022	12	23	12	39	47

R:\Projects\2022075\Navigation\TS_Dips\TS-dip07_23Dec22\TS dip 7NW 23.12.2022	1	33	31.67	28.774	0.00	0.00	19.688	1539.70	11.00	2022	12	23	12	39	49

R:\Projects\2022075\Navigation\TS_Dips\TS-dip07_23Dec22\TS dip 7NW 23.12.2022	1	34	31.67	28.774	0.00	0.00	19.694	1539.72	12.31	2022	12	23	12	39	51

R:\Projects\2022075\Navigation\TS_Dips\TS-dip07_23Dec22\TS dip 7NW 23.12.2022	1	35	31.69	28.786	0.00	0.00	19.709	1539.78	13.42	2022	12	23	12	39	53

R:\Projects\2022075\Navigation\TS_Dips\TS-dip07_23Dec22\TS dip 7NW 23.12.2022	1	36	32.08	28.832	0.00	0.00	19.993	1540.31	14.94	2022	12	23	12	39	55

R:\Projects\2022075\Navigation\TS_Dips\TS-dip07_23Dec22\TS dip 7NW 23.12.2022	1	37	32.16	28.833	0.00	0.00	20.058	1540.42	16.02	2022	12	23	12	39	57

R:\Projects\2022075\Navigation\TS_Dips\TS-dip07_23Dec22\TS dip 7NW 23.12.2022	1	38	32.20	28.822	0.00	0.00	20.100	1540.47	17.61	2022	12	23	12	39	59

R:\Projects\2022075\Navigation\TS_Dips\TS-dip07_23Dec22\TS dip 7NW 23.12.2022	1	39	32.25	28.803	0.00	0.00	20.152	1540.50	19.14	2022	12	23	12	40	1

R:\Projects\2022075\Navigation\TS_Dips\TS-dip07_23Dec22\TS dip 7NW 23.12.2022	1	40	32.27	28.790	0.00	0.00	20.180	1540.53	20.71	2022	12	23	12	40	3

R:\Projects\2022075\Navigation\TS_Dips\TS-dip07_23Dec22\TS dip 7NW 23.12.2022	1	41	32.30	28.782	0.00	0.00	20.209	1540.57	22.40	2022	12	23	12	40	5

R:\Projects\2022075\Navigation\TS_Dips\TS-dip07_23Dec22\TS dip 7NW 23.12.2022	1	42	32.37	28.784	0.00	0.00	20.268	1540.67	23.52	2022	12	23	12	40	7

R:\Projects\2022075\Navigation\TS_Dips\TS-dip07_23Dec22\TS dip 7NW 23.12.2022	1	43	32.47	28.781	0.00	0.00	20.350	1540.79	25.30	2022	12	23	12	40	9

R:\Projects\2022075\Navigation\TS_Dips\TS-dip07_23Dec22\TS dip 7NW 23.12.2022	1	44	32.55	28.775	0.00	0.00	20.417	1540.88	26.66	2022	12	23	12	40	11

R:\Projects\2022075\Navigation\TS_Dips\TS-dip07_23Dec22\TS dip 7NW 23.12.2022	1	45	32.60	28.767	0.00	0.00	20.465	1540.95	28.09	2022	12	23	12	40	13

R:\Projects\2022075\Navigation\TS_Dips\TS-dip07_23Dec22\TS dip 7NW 23.12.2022	1	46	32.72	28.754	0.00	0.00	20.567	1541.07	30.17	2022	12	23	12	40	15

R:\Projects\2022075\Navigation\TS_Dips\TS-dip07_23Dec22\TS dip 7NW 23.12.2022	1	47	32.90	28.740	0.00	0.00	20.715	1541.27	32.16	2022	12	23	12	40	17

R:\Projects\2022075\Navigation\TS_Dips\TS-dip07_23Dec22\TS dip 7NW 23.12.2022	1	48	33.12	28.735	0.00	0.00	20.888	1541.52	34.40	2022	12	23	12	40	19

R:\Projects\2022075\Navigation\TS_Dips\TS-dip07_23Dec22\TS dip 7NW 23.12.2022	1	49	33.19	28.733	0.00	0.00	20.955	1541.63	36.50	2022	12	23	12	40	21

R:\Projects\2022075\Navigation\TS_Dips\TS-dip07_23Dec22\TS dip 7NW 23.12.2022	1	50	33.29	28.724	0.00	0.00	21.037	1541.75	38.51	2022	12	23	12	40	23

R:\Projects\2022075\Navigation\TS_Dips\TS-dip07_23Dec22\TS dip 7NW 23.12.2022	1	51	33.35	28.715	0.00	0.00	21.094	1541.83	40.48	2022	12	23	12	40	25

R:\Projects\2022075\Navigation\TS_Dips\TS-dip07_23Dec22\TS dip 7NW 23.12.2022	1	52	33.48	28.677	0.00	0.00	21.212	1541.91	42.45	2022	12	23	12	40	27

R:\Projects\2022075\Navigation\TS_Dips\TS-dip07_23Dec22\TS dip 7NW 23.12.2022	1	53	33.50	28.666	0.00	0.00	21.246	1541.95	44.52	2022	12	23	12	40	29

R:\Projects\2022075\Navigation\TS_Dips\TS-dip07_23Dec22\TS dip 7NW 23.12.2022	1	54	33.50	28.669	0.00	0.00	21.252	1541.99	46.66	2022	12	23	12	40	31

R:\Projects\2022075\Navigation\TS_Dips\TS-dip07_23Dec22\TS dip 7NW 23.12.2022	1	55	33.51	28.671	0.00	0.00	21.267	1542.03	48.37	2022	12	23	12	40	33

R:\Projects\2022075\Navigation\TS_Dips\TS-dip07_23Dec22\TS dip 7NW 23.12.2022	1	56	33.52	28.674	0.00	0.00	21.283	1542.09	50.40	2022	12	23	12	40	35

R:\Projects\2022075\Navigation\TS_Dips\TS-dip07_23Dec22\TS dip 7NW 23.12.2022	1	57	33.54	28.670	0.00	0.00	21.305	1542.12	52.26	2022	12	23	12	40	37

R:\Projects\2022075\Navigation\TS_Dips\TS-dip07_23Dec22\TS dip 7NW 23.12.2022	1	58	33.56	28.655	0.00	0.00	21.330	1542.15	54.18	2022	12	23	12	40	39

R:\Projects\2022075\Navigation\TS_Dips\TS-dip07_23Dec22\TS dip 7NW 23.12.2022	1	59	33.56	28.629	0.00	0.00	21.351	1542.12	56.25	2022	12	23	12	40	41

R:\Projects\2022075\Navigation\TS_Dips\TS-dip07_23Dec22\TS dip 7NW 23.12.2022	1	60	33.58	28.602	0.00	0.00	21.381	1542.11	57.91	2022	12	23	12	40	43

R:\Projects\2022075\Navigation\TS_Dips\TS-dip07_23Dec22\TS dip 7NW 23.12.2022	1	61	33.58	28.550	0.00	0.00	21.408	1542.04	59.93	2022	12	23	12	40	45

R:\Projects\2022075\Navigation\TS_Dips\TS-dip07_23Dec22\TS dip 7NW 23.12.2022	1	62	33.62	28.509	0.00	0.00	21.461	1542.02	61.76	2022	12	23	12	40	47

R:\Projects\2022075\Navigation\TS_Dips\TS-dip07_23Dec22\TS dip 7NW 23.12.2022	1	63	33.65	28.446	0.00	0.00	21.512	1541.95	63.59	2022	12	23	12	40	49

R:\Projects\2022075\Navigation\TS_Dips\TS-dip07_23Dec22\TS dip 7NW 23.12.2022	1	64	33.67	28.344	0.00	0.00	21.567	1541.78	65.71	2022	12	23	12	40	51

R:\Projects\2022075\Navigation\TS_Dips\TS-dip07_23Dec22\TS dip 7NW 23.12.2022	1	65	33.68	28.185	0.00	0.00	21.633	1541.46	67.38	2022	12	23	12	40	53

R:\Projects\2022075\Navigation\TS_Dips\TS-dip07_23Dec22\TS dip 7NW 23.12.2022	1	66	33.73	28.110	0.00	0.00	21.700	1541.38	69.18	2022	12	23	12	40	55

R:\Projects\2022075\Navigation\TS_Dips\TS-dip07_23Dec22\TS dip 7NW 23.12.2022	1	67	33.75	28.062	0.00	0.00	21.739	1541.33	71.18	2022	12	23	12	40	57

R:\Projects\2022075\Navigation\TS_Dips\TS-dip07_23Dec22\TS dip 7NW 23.12.2022	1	68	33.78	28.014	0.00	0.00	21.788	1541.29	72.99	2022	12	23	12	40	59

R:\Projects\2022075\Navigation\TS_Dips\TS-dip07_23Dec22\TS dip 7NW 23.12.2022	1	69	33.79	27.998	0.00	0.00	21.808	1541.29	74.63	2022	12	23	12	41	1

R:\Projects\2022075\Navigation\TS_Dips\TS-dip07_23Dec22\TS dip 7NW 23.12.2022	1	70	33.84	28.014	0.00	0.00	21.850	1541.42	76.81	2022	12	23	12	41	3

R:\Projects\2022075\Navigation\TS_Dips\TS-dip07_23Dec22\TS dip 7NW 23.12.2022	1	71	33.85	28.017	0.00	0.00	21.865	1541.46	78.39	2022	12	23	12	41	5

R:\Projects\2022075\Navigation\TS_Dips\TS-dip07_23Dec22\TS dip 7NW 23.12.2022	1	72	33.85	28.019	0.00	0.00	21.871	1541.50	80.36	2022	12	23	12	41	7

R:\Projects\2022075\Navigation\TS_Dips\TS-dip07_23Dec22\TS dip 7NW 23.12.2022	1	73	33.86	28.027	0.00	0.00	21.882	1541.55	82.12	2022	12	23	12	41	9

R:\Projects\2022075\Navigation\TS_Dips\TS-dip07_23Dec22\TS dip 7NW 23.12.2022	1	74	33.93	28.032	0.00	0.00	21.942	1541.67	83.82	2022	12	23	12	41	11

R:\Projects\2022075\Navigation\TS_Dips\TS-dip07_23Dec22\TS dip 7NW 23.12.2022	1	75	33.92	28.012	0.00	0.00	21.952	1541.65	85.81	2022	12	23	12	41	13

R:\Projects\2022075\Navigation\TS_Dips\TS-dip07_23Dec22\TS dip 7NW 23.12.2022	1	76	33.94	27.965	0.00	0.00	21.989	1541.60	87.55	2022	12	23	12	41	15

R:\Projects\2022075\Navigation\TS_Dips\TS-dip07_23Dec22\TS dip 7NW 23.12.2022	1	77	33.97	27.847	0.00	0.00	22.057	1541.40	89.52	2022	12	23	12	41	17

R:\Projects\2022075\Navigation\TS_Dips\TS-dip07_23Dec22\TS dip 7NW 23.12.2022	1	78	33.98	27.759	0.00	0.00	22.099	1541.24	91.33	2022	12	23	12	41	19

R:\Projects\2022075\Navigation\TS_Dips\TS-dip07_23Dec22\TS dip 7NW 23.12.2022	1	79	34.00	27.593	0.00	0.00	22.176	1540.92	93.14	2022	12	23	12	41	21

R:\Projects\2022075\Navigation\TS_Dips\TS-dip07_23Dec22\TS dip 7NW 23.12.2022	1	80	34.02	27.442	0.00	0.00	22.252	1540.64	95.01	2022	12	23	12	41	23

R:\Projects\2022075\Navigation\TS_Dips\TS-dip07_23Dec22\TS dip 7NW 23.12.2022	1	81	34.04	27.263	0.00	0.00	22.330	1540.28	96.94	2022	12	23	12	41	25

R:\Projects\2022075\Navigation\TS_Dips\TS-dip07_23Dec22\TS dip 7NW 23.12.2022	1	82	34.12	26.919	0.00	0.00	22.508	1539.62	98.60	2022	12	23	12	41	27

R:\Projects\2022075\Navigation\TS_Dips\TS-dip07_23Dec22\TS dip 7NW 23.12.2022	1	83	34.17	26.342	0.00	0.00	22.734	1538.37	100.72	2022	12	23	12	41	29

R:\Projects\2022075\Navigation\TS_Dips\TS-dip07_23Dec22\TS dip 7NW 23.12.2022	1	84	34.17	26.056	0.00	0.00	22.833	1537.74	102.54	2022	12	23	12	41	31

R:\Projects\2022075\Navigation\TS_Dips\TS-dip07_23Dec22\TS dip 7NW 23.12.2022	1	85	34.21	25.952	0.00	0.00	22.904	1537.56	104.31	2022	12	23	12	41	33

R:\Projects\2022075\Navigation\TS_Dips\TS-dip07_23Dec22\TS dip 7NW 23.12.2022	1	86	34.26	25.742	0.00	0.00	23.013	1537.15	106.27	2022	12	23	12	41	35

R:\Projects\2022075\Navigation\TS_Dips\TS-dip07_23Dec22\TS dip 7NW 23.12.2022	1	87	34.21	25.512	0.00	0.00	23.056	1536.58	108.09	2022	12	23	12	41	37

R:\Projects\2022075\Navigation\TS_Dips\TS-dip07_23Dec22\TS dip 7NW 23.12.2022	1	88	34.20	25.423	0.00	0.00	23.080	1536.39	109.73	2022	12	23	12	41	39

R:\Projects\2022075\Navigation\TS_Dips\TS-dip07_23Dec22\TS dip 7NW 23.12.2022	1	89	34.25	25.326	0.00	0.00	23.157	1536.25	111.84	2022	12	23	12	41	41

R:\Projects\2022075\Navigation\TS_Dips\TS-dip07_23Dec22\TS dip 7NW 23.12.2022	1	90	34.23	25.046	0.00	0.00	23.238	1535.58	113.74	2022	12	23	12	41	43

R:\Projects\2022075\Navigation\TS_Dips\TS-dip07_23Dec22\TS dip 7NW 23.12.2022	1	91	34.22	24.837	0.00	0.00	23.299	1535.09	115.39	2022	12	23	12	41	45

R:\Projects\2022075\Navigation\TS_Dips\TS-dip07_23Dec22\TS dip 7NW 23.12.2022	1	92	34.27	24.747	0.00	0.00	23.375	1534.96	117.53	2022	12	23	12	41	47

R:\Projects\2022075\Navigation\TS_Dips\TS-dip07_23Dec22\TS dip 7NW 23.12.2022	1	93	34.27	24.615	0.00	0.00	23.418	1534.66	118.97	2022	12	23	12	41	49

R:\Projects\2022075\Navigation\TS_Dips\TS-dip07_23Dec22\TS dip 7NW 23.12.2022	1	94	34.29	24.453	0.00	0.00	23.494	1534.32	120.72	2022	12	23	12	41	51

R:\Projects\2022075\Navigation\TS_Dips\TS-dip07_23Dec22\TS dip 7NW 23.12.2022	1	95	34.34	24.186	0.00	0.00	23.618	1533.75	122.92	2022	12	23	12	41	53

R:\Projects\2022075\Navigation\TS_Dips\TS-dip07_23Dec22\TS dip 7NW 23.12.2022	1	96	34.34	23.950	0.00	0.00	23.694	1533.19	124.12	2022	12	23	12	41	55

R:\Projects\2022075\Navigation\TS_Dips\TS-dip07_23Dec22\TS dip 7NW 23.12.2022	1	97	34.38	23.737	0.00	0.00	23.799	1532.74	126.38	2022	12	23	12	41	57

R:\Projects\2022075\Navigation\TS_Dips\TS-dip07_23Dec22\TS dip 7NW 23.12.2022	1	98	34.36	23.455	0.00	0.00	23.876	1532.04	128.07	2022	12	23	12	41	59

R:\Projects\2022075\Navigation\TS_Dips\TS-dip07_23Dec22\TS dip 7NW 23.12.2022	1	99	34.57	23.039	0.00	0.00	24.156	1531.23	129.56	2022	12	23	12	42	1

R:\Projects\2022075\Navigation\TS_Dips\TS-dip07_23Dec22\TS dip 7NW 23.12.2022	1	100	34.47	22.302	0.00	0.00	24.306	1529.26	131.66	2022	12	23	12	42	3

R:\Projects\2022075\Navigation\TS_Dips\TS-dip07_23Dec22\TS dip 7NW 23.12.2022	1	101	34.48	22.027	0.00	0.00	24.394	1528.57	132.95	2022	12	23	12	42	5

R:\Projects\2022075\Navigation\TS_Dips\TS-dip07_23Dec22\TS dip 7NW 23.12.2022	1	102	34.53	21.687	0.00	0.00	24.536	1527.76	134.96	2022	12	23	12	42	7

R:\Projects\2022075\Navigation\TS_Dips\TS-dip07_23Dec22\TS dip 7NW 23.12.2022	1	103	34.50	21.387	0.00	0.00	24.604	1526.96	136.47	2022	12	23	12	42	9

R:\Projects\2022075\Navigation\TS_Dips\TS-dip07_23Dec22\TS dip 7NW 23.12.2022	1	104	34.53	21.027	0.00	0.00	24.730	1526.05	138.32	2022	12	23	12	42	11

R:\Projects\2022075\Navigation\TS_Dips\TS-dip07_23Dec22\TS dip 7NW 23.12.2022	1	105	34.54	20.719	0.00	0.00	24.827	1525.25	139.94	2022	12	23	12	42	13

R:\Projects\2022075\Navigation\TS_Dips\TS-dip07_23Dec22\TS dip 7NW 23.12.2022	1	106	34.55	20.495	0.00	0.00	24.904	1524.68	141.58	2022	12	23	12	42	15

R:\Projects\2022075\Navigation\TS_Dips\TS-dip07_23Dec22\TS dip 7NW 23.12.2022	1	107	34.56	20.346	0.00	0.00	24.957	1524.31	143.22	2022	12	23	12	42	17

R:\Projects\2022075\Navigation\TS_Dips\TS-dip07_23Dec22\TS dip 7NW 23.12.2022	1	108	34.57	20.173	0.00	0.00	25.019	1523.87	144.92	2022	12	23	12	42	19

R:\Projects\2022075\Navigation\TS_Dips\TS-dip07_23Dec22\TS dip 7NW 23.12.2022	1	109	34.69	19.784	0.00	0.00	25.223	1522.96	146.75	2022	12	23	12	42	21

R:\Projects\2022075\Navigation\TS_Dips\TS-dip07_23Dec22\TS dip 7NW 23.12.2022	1	110	34.60	19.397	0.00	0.00	25.261	1521.79	148.25	2022	12	23	12	42	23

R:\Projects\2022075\Navigation\TS_Dips\TS-dip07_23Dec22\TS dip 7NW 23.12.2022	1	111	34.65	19.305	0.00	0.00	25.332	1521.62	150.20	2022	12	23	12	42	25

R:\Projects\2022075\Navigation\TS_Dips\TS-dip07_23Dec22\TS dip 7NW 23.12.2022	1	112	34.68	19.237	0.00	0.00	25.379	1521.49	151.53	2022	12	23	12	42	27

R:\Projects\2022075\Navigation\TS_Dips\TS-dip07_23Dec22\TS dip 7NW 23.12.2022	1	113	34.64	19.083	0.00	0.00	25.397	1521.04	153.39	2022	12	23	12	42	29

R:\Projects\2022075\Navigation\TS_Dips\TS-dip07_23Dec22\TS dip 7NW 23.12.2022	1	114	34.72	18.882	0.00	0.00	25.514	1520.58	155.15	2022	12	23	12	42	31

R:\Projects\2022075\Navigation\TS_Dips\TS-dip07_23Dec22\TS dip 7NW 23.12.2022	1	115	34.76	18.642	0.00	0.00	25.613	1519.97	156.57	2022	12	23	12	42	33

R:\Projects\2022075\Navigation\TS_Dips\TS-dip07_23Dec22\TS dip 7NW 23.12.2022	1	116	34.99	18.160	0.00	0.00	25.919	1518.86	158.52	2022	12	23	12	42	35

R:\Projects\2022075\Navigation\TS_Dips\TS-dip07_23Dec22\TS dip 7NW 23.12.2022	1	117	34.83	17.755	0.00	0.00	25.906	1517.52	160.16	2022	12	23	12	42	37

R:\Projects\2022075\Navigation\TS_Dips\TS-dip07_23Dec22\TS dip 7NW 23.12.2022	1	118	34.88	17.449	0.00	0.00	26.030	1516.71	161.72	2022	12	23	12	42	39

R:\Projects\2022075\Navigation\TS_Dips\TS-dip07_23Dec22\TS dip 7NW 23.12.2022	1	119	34.85	17.203	0.00	0.00	26.075	1515.98	163.70	2022	12	23	12	42	41

R:\Projects\2022075\Navigation\TS_Dips\TS-dip07_23Dec22\TS dip 7NW 23.12.2022	1	120	34.88	17.054	0.00	0.00	26.135	1515.58	165.05	2022	12	23	12	42	43

R:\Projects\2022075\Navigation\TS_Dips\TS-dip07_23Dec22\TS dip 7NW 23.12.2022	1	121	34.88	16.945	0.00	0.00	26.173	1515.29	166.74	2022	12	23	12	42	45

R:\Projects\2022075\Navigation\TS_Dips\TS-dip07_23Dec22\TS dip 7NW 23.12.2022	1	122	34.89	16.834	0.00	0.00	26.214	1515.00	168.45	2022	12	23	12	42	47

R:\Projects\2022075\Navigation\TS_Dips\TS-dip07_23Dec22\TS dip 7NW 23.12.2022	1	123	34.88	16.691	0.00	0.00	26.242	1514.57	170.03	2022	12	23	12	42	49

R:\Projects\2022075\Navigation\TS_Dips\TS-dip07_23Dec22\TS dip 7NW 23.12.2022	1	124	34.90	16.508	0.00	0.00	26.314	1514.07	171.80	2022	12	23	12	42	51

R:\Projects\2022075\Navigation\TS_Dips\TS-dip07_23Dec22\TS dip 7NW 23.12.2022	1	125	34.90	16.409	0.00	0.00	26.343	1513.80	173.64	2022	12	23	12	42	53

R:\Projects\2022075\Navigation\TS_Dips\TS-dip07_23Dec22\TS dip 7NW 23.12.2022	1	126	34.89	16.369	0.00	0.00	26.351	1513.68	174.94	2022	12	23	12	42	55

R:\Projects\2022075\Navigation\TS_Dips\TS-dip07_23Dec22\TS dip 7NW 23.12.2022	1	127	34.93	16.295	0.00	0.00	26.405	1513.54	176.77	2022	12	23	12	42	57

R:\Projects\2022075\Navigation\TS_Dips\TS-dip07_23Dec22\TS dip 7NW 23.12.2022	1	128	34.93	16.183	0.00	0.00	26.438	1513.22	178.21	2022	12	23	12	42	59

R:\Projects\2022075\Navigation\TS_Dips\TS-dip07_23Dec22\TS dip 7NW 23.12.2022	1	129	34.96	16.117	0.00	0.00	26.484	1513.07	179.80	2022	12	23	12	43	1

R:\Projects\2022075\Navigation\TS_Dips\TS-dip07_23Dec22\TS dip 7NW 23.12.2022	1	130	34.97	15.884	0.00	0.00	26.553	1512.40	181.71	2022	12	23	12	43	3

R:\Projects\2022075\Navigation\TS_Dips\TS-dip07_23Dec22\TS dip 7NW 23.12.2022	1	131	34.95	15.718	0.00	0.00	26.585	1511.89	183.01	2022	12	23	12	43	5

R:\Projects\2022075\Navigation\TS_Dips\TS-dip07_23Dec22\TS dip 7NW 23.12.2022	1	132	34.94	15.582	0.00	0.00	26.612	1511.48	184.64	2022	12	23	12	43	7

R:\Projects\2022075\Navigation\TS_Dips\TS-dip07_23Dec22\TS dip 7NW 23.12.2022	1	133	34.97	15.477	0.00	0.00	26.666	1511.21	186.32	2022	12	23	12	43	9

R:\Projects\2022075\Navigation\TS_Dips\TS-dip07_23Dec22\TS dip 7NW 23.12.2022	1	134	35.00	15.404	0.00	0.00	26.710	1511.04	187.65	2022	12	23	12	43	11

R:\Projects\2022075\Navigation\TS_Dips\TS-dip07_23Dec22\TS dip 7NW 23.12.2022	1	135	34.98	15.335	0.00	0.00	26.725	1510.84	189.55	2022	12	23	12	43	13

R:\Projects\2022075\Navigation\TS_Dips\TS-dip07_23Dec22\TS dip 7NW 23.12.2022	1	136	35.01	15.243	0.00	0.00	26.771	1510.60	190.65	2022	12	23	12	43	15

R:\Projects\2022075\Navigation\TS_Dips\TS-dip07_23Dec22\TS dip 7NW 23.12.2022	1	137	34.98	15.156	0.00	0.00	26.774	1510.32	192.43	2022	12	23	12	43	17

R:\Projects\2022075\Navigation\TS_Dips\TS-dip07_23Dec22\TS dip 7NW 23.12.2022	1	138	35.02	15.075	0.00	0.00	26.834	1510.14	194.04	2022	12	23	12	43	19

R:\Projects\2022075\Navigation\TS_Dips\TS-dip07_23Dec22\TS dip 7NW 23.12.2022	1	139	35.04	14.982	0.00	0.00	26.875	1509.89	195.36	2022	12	23	12	43	21

R:\Projects\2022075\Navigation\TS_Dips\TS-dip07_23Dec22\TS dip 7NW 23.12.2022	1	140	35.02	14.902	0.00	0.00	26.886	1509.65	197.25	2022	12	23	12	43	23

