FileName	Ser	Meas 	Sal. 	Cond. 	Temp 	 %O2 	mg/l	Density	SounVel	Press  	YYYY	MM	DD	HH	MM	SS
R:\Projects\2022075\Navigation\TS_Dips\TS-dip05_03Dec22\TS DIP 5 03.12.2022	1	35	32.21	28.849	0.00	0.00	20.069	1540.42	10.71	2022	12	3	5	1	37

R:\Projects\2022075\Navigation\TS_Dips\TS-dip05_03Dec22\TS DIP 5 03.12.2022	1	36	32.23	28.872	0.00	0.00	20.077	1540.49	10.99	2022	12	3	5	1	39

R:\Projects\2022075\Navigation\TS_Dips\TS-dip05_03Dec22\TS DIP 5 03.12.2022	1	37	32.25	28.873	0.00	0.00	20.090	1540.52	10.82	2022	12	3	5	1	41

R:\Projects\2022075\Navigation\TS_Dips\TS-dip05_03Dec22\TS DIP 5 03.12.2022	1	38	32.23	28.883	0.00	0.00	20.077	1540.52	10.93	2022	12	3	5	1	43

R:\Projects\2022075\Navigation\TS_Dips\TS-dip05_03Dec22\TS DIP 5 03.12.2022	1	39	32.23	28.924	0.00	0.00	20.066	1540.62	11.54	2022	12	3	5	1	45

R:\Projects\2022075\Navigation\TS_Dips\TS-dip05_03Dec22\TS DIP 5 03.12.2022	1	40	32.50	28.999	0.00	0.00	20.247	1541.08	12.52	2022	12	3	5	1	47

R:\Projects\2022075\Navigation\TS_Dips\TS-dip05_03Dec22\TS DIP 5 03.12.2022	1	41	32.52	28.981	0.00	0.00	20.266	1541.07	13.37	2022	12	3	5	1	49

R:\Projects\2022075\Navigation\TS_Dips\TS-dip05_03Dec22\TS DIP 5 03.12.2022	1	42	32.50	28.957	0.00	0.00	20.264	1541.01	14.27	2022	12	3	5	1	51

R:\Projects\2022075\Navigation\TS_Dips\TS-dip05_03Dec22\TS DIP 5 03.12.2022	1	43	32.54	28.945	0.00	0.00	20.304	1541.05	15.38	2022	12	3	5	1	53

R:\Projects\2022075\Navigation\TS_Dips\TS-dip05_03Dec22\TS DIP 5 03.12.2022	1	44	32.63	28.953	0.00	0.00	20.378	1541.20	17.58	2022	12	3	5	1	55

R:\Projects\2022075\Navigation\TS_Dips\TS-dip05_03Dec22\TS DIP 5 03.12.2022	1	45	32.86	28.934	0.00	0.00	20.567	1541.43	19.85	2022	12	3	5	1	57

R:\Projects\2022075\Navigation\TS_Dips\TS-dip05_03Dec22\TS DIP 5 03.12.2022	1	46	32.93	28.883	0.00	0.00	20.650	1541.44	22.10	2022	12	3	5	1	59

R:\Projects\2022075\Navigation\TS_Dips\TS-dip05_03Dec22\TS DIP 5 03.12.2022	1	47	33.32	28.825	0.00	0.00	20.971	1541.76	24.39	2022	12	3	5	2	1

R:\Projects\2022075\Navigation\TS_Dips\TS-dip05_03Dec22\TS DIP 5 03.12.2022	1	48	33.43	28.796	0.00	0.00	21.071	1541.85	26.62	2022	12	3	5	2	3

R:\Projects\2022075\Navigation\TS_Dips\TS-dip05_03Dec22\TS DIP 5 03.12.2022	1	49	33.49	28.794	0.00	0.00	21.129	1541.95	28.90	2022	12	3	5	2	5

R:\Projects\2022075\Navigation\TS_Dips\TS-dip05_03Dec22\TS DIP 5 03.12.2022	1	50	33.52	28.803	0.00	0.00	21.151	1542.03	31.19	2022	12	3	5	2	7

R:\Projects\2022075\Navigation\TS_Dips\TS-dip05_03Dec22\TS DIP 5 03.12.2022	1	51	33.52	28.808	0.00	0.00	21.166	1542.09	33.43	2022	12	3	5	2	9

R:\Projects\2022075\Navigation\TS_Dips\TS-dip05_03Dec22\TS DIP 5 03.12.2022	1	52	33.54	28.806	0.00	0.00	21.187	1542.14	35.60	2022	12	3	5	2	11

R:\Projects\2022075\Navigation\TS_Dips\TS-dip05_03Dec22\TS DIP 5 03.12.2022	1	53	33.56	28.772	0.00	0.00	21.225	1542.12	37.86	2022	12	3	5	2	13

R:\Projects\2022075\Navigation\TS_Dips\TS-dip05_03Dec22\TS DIP 5 03.12.2022	1	54	33.61	28.709	0.00	0.00	21.288	1542.07	39.99	2022	12	3	5	2	15

R:\Projects\2022075\Navigation\TS_Dips\TS-dip05_03Dec22\TS DIP 5 03.12.2022	1	55	33.64	28.598	0.00	0.00	21.362	1541.90	42.17	2022	12	3	5	2	17

R:\Projects\2022075\Navigation\TS_Dips\TS-dip05_03Dec22\TS DIP 5 03.12.2022	1	56	33.68	28.530	0.00	0.00	21.424	1541.84	44.45	2022	12	3	5	2	19

R:\Projects\2022075\Navigation\TS_Dips\TS-dip05_03Dec22\TS DIP 5 03.12.2022	1	57	33.74	28.443	0.00	0.00	21.503	1541.74	46.58	2022	12	3	5	2	21

R:\Projects\2022075\Navigation\TS_Dips\TS-dip05_03Dec22\TS DIP 5 03.12.2022	1	58	33.76	28.371	0.00	0.00	21.553	1541.64	48.73	2022	12	3	5	2	23

R:\Projects\2022075\Navigation\TS_Dips\TS-dip05_03Dec22\TS DIP 5 03.12.2022	1	59	33.78	28.321	0.00	0.00	21.595	1541.60	51.02	2022	12	3	5	2	25

R:\Projects\2022075\Navigation\TS_Dips\TS-dip05_03Dec22\TS DIP 5 03.12.2022	1	60	33.84	28.214	0.00	0.00	21.685	1541.46	53.01	2022	12	3	5	2	27

R:\Projects\2022075\Navigation\TS_Dips\TS-dip05_03Dec22\TS DIP 5 03.12.2022	1	61	33.91	28.085	0.00	0.00	21.785	1541.28	55.25	2022	12	3	5	2	29

R:\Projects\2022075\Navigation\TS_Dips\TS-dip05_03Dec22\TS DIP 5 03.12.2022	1	62	33.91	27.948	0.00	0.00	21.839	1541.02	57.36	2022	12	3	5	2	31

R:\Projects\2022075\Navigation\TS_Dips\TS-dip05_03Dec22\TS DIP 5 03.12.2022	1	63	33.92	27.895	0.00	0.00	21.873	1540.94	59.51	2022	12	3	5	2	33

R:\Projects\2022075\Navigation\TS_Dips\TS-dip05_03Dec22\TS DIP 5 03.12.2022	1	64	33.92	27.847	0.00	0.00	21.903	1540.88	61.83	2022	12	3	5	2	35

R:\Projects\2022075\Navigation\TS_Dips\TS-dip05_03Dec22\TS DIP 5 03.12.2022	1	65	33.95	27.730	0.00	0.00	21.971	1540.69	63.99	2022	12	3	5	2	37

R:\Projects\2022075\Navigation\TS_Dips\TS-dip05_03Dec22\TS DIP 5 03.12.2022	1	66	34.00	27.523	0.00	0.00	22.080	1540.31	66.31	2022	12	3	5	2	39

R:\Projects\2022075\Navigation\TS_Dips\TS-dip05_03Dec22\TS DIP 5 03.12.2022	1	67	34.01	27.303	0.00	0.00	22.169	1539.86	68.49	2022	12	3	5	2	41

R:\Projects\2022075\Navigation\TS_Dips\TS-dip05_03Dec22\TS DIP 5 03.12.2022	1	68	34.05	27.199	0.00	0.00	22.247	1539.71	70.79	2022	12	3	5	2	43

R:\Projects\2022075\Navigation\TS_Dips\TS-dip05_03Dec22\TS DIP 5 03.12.2022	1	69	34.06	27.130	0.00	0.00	22.285	1539.60	73.04	2022	12	3	5	2	45

R:\Projects\2022075\Navigation\TS_Dips\TS-dip05_03Dec22\TS DIP 5 03.12.2022	1	70	34.06	27.092	0.00	0.00	22.305	1539.55	75.23	2022	12	3	5	2	47

R:\Projects\2022075\Navigation\TS_Dips\TS-dip05_03Dec22\TS DIP 5 03.12.2022	1	71	34.10	27.011	0.00	0.00	22.369	1539.45	77.54	2022	12	3	5	2	49

R:\Projects\2022075\Navigation\TS_Dips\TS-dip05_03Dec22\TS DIP 5 03.12.2022	1	72	34.12	26.720	0.00	0.00	22.486	1538.84	79.72	2022	12	3	5	2	51

R:\Projects\2022075\Navigation\TS_Dips\TS-dip05_03Dec22\TS DIP 5 03.12.2022	1	73	34.12	26.544	0.00	0.00	22.557	1538.47	82.02	2022	12	3	5	2	53

R:\Projects\2022075\Navigation\TS_Dips\TS-dip05_03Dec22\TS DIP 5 03.12.2022	1	74	34.18	26.338	0.00	0.00	22.670	1538.09	84.22	2022	12	3	5	2	55

R:\Projects\2022075\Navigation\TS_Dips\TS-dip05_03Dec22\TS DIP 5 03.12.2022	1	75	34.20	26.223	0.00	0.00	22.731	1537.88	86.50	2022	12	3	5	2	57

R:\Projects\2022075\Navigation\TS_Dips\TS-dip05_03Dec22\TS DIP 5 03.12.2022	1	76	34.23	26.122	0.00	0.00	22.796	1537.72	88.74	2022	12	3	5	2	59

R:\Projects\2022075\Navigation\TS_Dips\TS-dip05_03Dec22\TS DIP 5 03.12.2022	1	77	34.23	25.996	0.00	0.00	22.844	1537.46	91.07	2022	12	3	5	3	1

R:\Projects\2022075\Navigation\TS_Dips\TS-dip05_03Dec22\TS DIP 5 03.12.2022	1	78	34.37	25.608	0.00	0.00	23.083	1536.74	93.30	2022	12	3	5	3	3

R:\Projects\2022075\Navigation\TS_Dips\TS-dip05_03Dec22\TS DIP 5 03.12.2022	1	79	34.26	24.965	0.00	0.00	23.206	1535.11	95.54	2022	12	3	5	3	5

R:\Projects\2022075\Navigation\TS_Dips\TS-dip05_03Dec22\TS DIP 5 03.12.2022	1	80	34.25	24.678	0.00	0.00	23.294	1534.44	97.84	2022	12	3	5	3	7

R:\Projects\2022075\Navigation\TS_Dips\TS-dip05_03Dec22\TS DIP 5 03.12.2022	1	81	34.39	24.201	0.00	0.00	23.552	1533.46	100.11	2022	12	3	5	3	9

R:\Projects\2022075\Navigation\TS_Dips\TS-dip05_03Dec22\TS DIP 5 03.12.2022	1	82	34.38	23.670	0.00	0.00	23.715	1532.17	102.44	2022	12	3	5	3	11

R:\Projects\2022075\Navigation\TS_Dips\TS-dip05_03Dec22\TS DIP 5 03.12.2022	1	83	34.35	23.196	0.00	0.00	23.841	1530.98	104.81	2022	12	3	5	3	13

R:\Projects\2022075\Navigation\TS_Dips\TS-dip05_03Dec22\TS DIP 5 03.12.2022	1	84	34.40	22.912	0.00	0.00	23.967	1530.34	107.12	2022	12	3	5	3	15

R:\Projects\2022075\Navigation\TS_Dips\TS-dip05_03Dec22\TS DIP 5 03.12.2022	1	85	34.42	22.651	0.00	0.00	24.072	1529.74	109.43	2022	12	3	5	3	17

R:\Projects\2022075\Navigation\TS_Dips\TS-dip05_03Dec22\TS DIP 5 03.12.2022	1	86	34.42	22.583	0.00	0.00	24.100	1529.61	111.73	2022	12	3	5	3	19

R:\Projects\2022075\Navigation\TS_Dips\TS-dip05_03Dec22\TS DIP 5 03.12.2022	1	87	34.52	22.359	0.00	0.00	24.248	1529.16	114.00	2022	12	3	5	3	21

R:\Projects\2022075\Navigation\TS_Dips\TS-dip05_03Dec22\TS DIP 5 03.12.2022	1	88	34.52	22.081	0.00	0.00	24.338	1528.48	116.38	2022	12	3	5	3	23

R:\Projects\2022075\Navigation\TS_Dips\TS-dip05_03Dec22\TS DIP 5 03.12.2022	1	89	34.58	21.694	0.00	0.00	24.499	1527.56	118.65	2022	12	3	5	3	25

R:\Projects\2022075\Navigation\TS_Dips\TS-dip05_03Dec22\TS DIP 5 03.12.2022	1	90	34.63	21.388	0.00	0.00	24.636	1526.85	121.00	2022	12	3	5	3	27

R:\Projects\2022075\Navigation\TS_Dips\TS-dip05_03Dec22\TS DIP 5 03.12.2022	1	91	34.65	21.007	0.00	0.00	24.766	1525.88	123.32	2022	12	3	5	3	29

R:\Projects\2022075\Navigation\TS_Dips\TS-dip05_03Dec22\TS DIP 5 03.12.2022	1	92	34.64	20.752	0.00	0.00	24.838	1525.22	125.62	2022	12	3	5	3	31

R:\Projects\2022075\Navigation\TS_Dips\TS-dip05_03Dec22\TS DIP 5 03.12.2022	1	93	34.68	20.472	0.00	0.00	24.955	1524.54	127.87	2022	12	3	5	3	33

R:\Projects\2022075\Navigation\TS_Dips\TS-dip05_03Dec22\TS DIP 5 03.12.2022	1	94	34.65	20.163	0.00	0.00	25.023	1523.70	130.07	2022	12	3	5	3	35

R:\Projects\2022075\Navigation\TS_Dips\TS-dip05_03Dec22\TS DIP 5 03.12.2022	1	95	34.71	19.918	0.00	0.00	25.139	1523.11	132.40	2022	12	3	5	3	37

R:\Projects\2022075\Navigation\TS_Dips\TS-dip05_03Dec22\TS DIP 5 03.12.2022	1	96	34.70	19.629	0.00	0.00	25.218	1522.34	134.60	2022	12	3	5	3	39

R:\Projects\2022075\Navigation\TS_Dips\TS-dip05_03Dec22\TS DIP 5 03.12.2022	1	97	34.72	19.308	0.00	0.00	25.325	1521.49	136.87	2022	12	3	5	3	41

R:\Projects\2022075\Navigation\TS_Dips\TS-dip05_03Dec22\TS DIP 5 03.12.2022	1	98	34.74	19.059	0.00	0.00	25.418	1520.85	139.09	2022	12	3	5	3	43

R:\Projects\2022075\Navigation\TS_Dips\TS-dip05_03Dec22\TS DIP 5 03.12.2022	1	99	34.72	18.662	0.00	0.00	25.513	1519.73	141.17	2022	12	3	5	3	45

R:\Projects\2022075\Navigation\TS_Dips\TS-dip05_03Dec22\TS DIP 5 03.12.2022	1	100	34.74	18.457	0.00	0.00	25.590	1519.20	143.38	2022	12	3	5	3	47

R:\Projects\2022075\Navigation\TS_Dips\TS-dip05_03Dec22\TS DIP 5 03.12.2022	1	101	34.84	18.168	0.00	0.00	25.749	1518.50	145.58	2022	12	3	5	3	49

R:\Projects\2022075\Navigation\TS_Dips\TS-dip05_03Dec22\TS DIP 5 03.12.2022	1	102	34.80	17.878	0.00	0.00	25.797	1517.64	147.73	2022	12	3	5	3	51

R:\Projects\2022075\Navigation\TS_Dips\TS-dip05_03Dec22\TS DIP 5 03.12.2022	1	103	34.82	17.784	0.00	0.00	25.845	1517.43	149.97	2022	12	3	5	3	53

R:\Projects\2022075\Navigation\TS_Dips\TS-dip05_03Dec22\TS DIP 5 03.12.2022	1	104	34.81	17.690	0.00	0.00	25.872	1517.18	152.09	2022	12	3	5	3	55

R:\Projects\2022075\Navigation\TS_Dips\TS-dip05_03Dec22\TS DIP 5 03.12.2022	1	105	34.81	17.604	0.00	0.00	25.899	1516.96	154.17	2022	12	3	5	3	57

R:\Projects\2022075\Navigation\TS_Dips\TS-dip05_03Dec22\TS DIP 5 03.12.2022	1	106	34.81	17.507	0.00	0.00	25.936	1516.71	156.34	2022	12	3	5	3	59

R:\Projects\2022075\Navigation\TS_Dips\TS-dip05_03Dec22\TS DIP 5 03.12.2022	1	107	34.86	17.325	0.00	0.00	26.029	1516.27	158.51	2022	12	3	5	4	1

R:\Projects\2022075\Navigation\TS_Dips\TS-dip05_03Dec22\TS DIP 5 03.12.2022	1	108	34.88	16.963	0.00	0.00	26.139	1515.23	160.60	2022	12	3	5	4	3

R:\Projects\2022075\Navigation\TS_Dips\TS-dip05_03Dec22\TS DIP 5 03.12.2022	1	109	34.91	16.580	0.00	0.00	26.259	1514.15	162.80	2022	12	3	5	4	5

R:\Projects\2022075\Navigation\TS_Dips\TS-dip05_03Dec22\TS DIP 5 03.12.2022	1	110	34.90	16.392	0.00	0.00	26.310	1513.61	165.00	2022	12	3	5	4	7

R:\Projects\2022075\Navigation\TS_Dips\TS-dip05_03Dec22\TS DIP 5 03.12.2022	1	111	34.94	16.288	0.00	0.00	26.372	1513.37	167.15	2022	12	3	5	4	9

R:\Projects\2022075\Navigation\TS_Dips\TS-dip05_03Dec22\TS DIP 5 03.12.2022	1	112	34.94	16.120	0.00	0.00	26.424	1512.90	169.35	2022	12	3	5	4	11

R:\Projects\2022075\Navigation\TS_Dips\TS-dip05_03Dec22\TS DIP 5 03.12.2022	1	113	34.95	15.886	0.00	0.00	26.495	1512.22	171.47	2022	12	3	5	4	13

R:\Projects\2022075\Navigation\TS_Dips\TS-dip05_03Dec22\TS DIP 5 03.12.2022	1	114	34.97	15.678	0.00	0.00	26.569	1511.63	173.68	2022	12	3	5	4	15

R:\Projects\2022075\Navigation\TS_Dips\TS-dip05_03Dec22\TS DIP 5 03.12.2022	1	115	35.02	15.448	0.00	0.00	26.663	1511.00	175.76	2022	12	3	5	4	17

R:\Projects\2022075\Navigation\TS_Dips\TS-dip05_03Dec22\TS DIP 5 03.12.2022	1	116	34.99	15.281	0.00	0.00	26.692	1510.48	178.05	2022	12	3	5	4	19

R:\Projects\2022075\Navigation\TS_Dips\TS-dip05_03Dec22\TS DIP 5 03.12.2022	1	117	34.98	15.236	0.00	0.00	26.700	1510.36	180.14	2022	12	3	5	4	21

R:\Projects\2022075\Navigation\TS_Dips\TS-dip05_03Dec22\TS DIP 5 03.12.2022	1	118	35.00	15.189	0.00	0.00	26.738	1510.28	182.38	2022	12	3	5	4	23

R:\Projects\2022075\Navigation\TS_Dips\TS-dip05_03Dec22\TS DIP 5 03.12.2022	1	119	35.04	14.952	0.00	0.00	26.830	1509.61	184.48	2022	12	3	5	4	25

R:\Projects\2022075\Navigation\TS_Dips\TS-dip05_03Dec22\TS DIP 5 03.12.2022	1	120	35.01	14.804	0.00	0.00	26.854	1509.15	186.62	2022	12	3	5	4	27

R:\Projects\2022075\Navigation\TS_Dips\TS-dip05_03Dec22\TS DIP 5 03.12.2022	1	121	35.07	14.649	0.00	0.00	26.941	1508.75	188.77	2022	12	3	5	4	29

R:\Projects\2022075\Navigation\TS_Dips\TS-dip05_03Dec22\TS DIP 5 03.12.2022	1	122	35.08	14.548	0.00	0.00	26.979	1508.48	190.98	2022	12	3	5	4	31

R:\Projects\2022075\Navigation\TS_Dips\TS-dip05_03Dec22\TS DIP 5 03.12.2022	1	123	35.08	14.385	0.00	0.00	27.023	1507.99	193.14	2022	12	3	5	4	33

R:\Projects\2022075\Navigation\TS_Dips\TS-dip05_03Dec22\TS DIP 5 03.12.2022	1	124	35.08	14.261	0.00	0.00	27.060	1507.63	195.31	2022	12	3	5	4	35

R:\Projects\2022075\Navigation\TS_Dips\TS-dip05_03Dec22\TS DIP 5 03.12.2022	1	125	35.08	14.112	0.00	0.00	27.105	1507.19	197.40	2022	12	3	5	4	37

R:\Projects\2022075\Navigation\TS_Dips\TS-dip05_03Dec22\TS DIP 5 03.12.2022	1	126	35.10	13.892	0.00	0.00	27.179	1506.54	199.52	2022	12	3	5	4	39

R:\Projects\2022075\Navigation\TS_Dips\TS-dip05_03Dec22\TS DIP 5 03.12.2022	1	127	35.12	13.754	0.00	0.00	27.227	1506.14	201.65	2022	12	3	5	4	41

R:\Projects\2022075\Navigation\TS_Dips\TS-dip05_03Dec22\TS DIP 5 03.12.2022	1	128	35.11	13.632	0.00	0.00	27.254	1505.76	203.74	2022	12	3	5	4	43

R:\Projects\2022075\Navigation\TS_Dips\TS-dip05_03Dec22\TS DIP 5 03.12.2022	1	129	35.09	13.580	0.00	0.00	27.260	1505.60	205.94	2022	12	3	5	4	45

R:\Projects\2022075\Navigation\TS_Dips\TS-dip05_03Dec22\TS DIP 5 03.12.2022	1	130	35.12	13.568	0.00	0.00	27.294	1505.63	208.08	2022	12	3	5	4	47

R:\Projects\2022075\Navigation\TS_Dips\TS-dip05_03Dec22\TS DIP 5 03.12.2022	1	131	35.09	13.563	0.00	0.00	27.286	1505.63	210.26	2022	12	3	5	4	49

R:\Projects\2022075\Navigation\TS_Dips\TS-dip05_03Dec22\TS DIP 5 03.12.2022	1	132	35.12	13.531	0.00	0.00	27.324	1505.59	212.38	2022	12	3	5	4	51

R:\Projects\2022075\Navigation\TS_Dips\TS-dip05_03Dec22\TS DIP 5 03.12.2022	1	133	35.11	13.444	0.00	0.00	27.340	1505.33	214.56	2022	12	3	5	4	53

R:\Projects\2022075\Navigation\TS_Dips\TS-dip05_03Dec22\TS DIP 5 03.12.2022	1	134	35.13	13.360	0.00	0.00	27.383	1505.11	216.70	2022	12	3	5	4	55

R:\Projects\2022075\Navigation\TS_Dips\TS-dip05_03Dec22\TS DIP 5 03.12.2022	1	135	35.14	13.229	0.00	0.00	27.432	1504.73	218.86	2022	12	3	5	4	57

R:\Projects\2022075\Navigation\TS_Dips\TS-dip05_03Dec22\TS DIP 5 03.12.2022	1	136	35.13	13.138	0.00	0.00	27.451	1504.45	220.99	2022	12	3	5	4	59

R:\Projects\2022075\Navigation\TS_Dips\TS-dip05_03Dec22\TS DIP 5 03.12.2022	1	137	35.12	13.053	0.00	0.00	27.472	1504.19	223.12	2022	12	3	5	5	1

R:\Projects\2022075\Navigation\TS_Dips\TS-dip05_03Dec22\TS DIP 5 03.12.2022	1	138	35.14	13.031	0.00	0.00	27.500	1504.18	225.14	2022	12	3	5	5	3

R:\Projects\2022075\Navigation\TS_Dips\TS-dip05_03Dec22\TS DIP 5 03.12.2022	1	139	35.14	12.979	0.00	0.00	27.520	1504.03	227.29	2022	12	3	5	5	5

R:\Projects\2022075\Navigation\TS_Dips\TS-dip05_03Dec22\TS DIP 5 03.12.2022	1	140	35.14	12.934	0.00	0.00	27.541	1503.92	229.37	2022	12	3	5	5	7

R:\Projects\2022075\Navigation\TS_Dips\TS-dip05_03Dec22\TS DIP 5 03.12.2022	1	141	35.12	12.902	0.00	0.00	27.542	1503.83	231.53	2022	12	3	5	5	9

