FileName	Ser	Meas 	Sal. 	Cond. 	Temp 	 %O2 	mg/l	Density	SounVel	Press  	YYYY	MM	DD	HH	MM	SS
R:\Projects\2022075\Navigation\TS_Dips\TS-dip02_13Nov22\ts dip 13.11.2022	1	46	32.90	28.478	0.00	0.00	20.723	1540.39	13.94	2022	11	13	5	0	58

R:\Projects\2022075\Navigation\TS_Dips\TS-dip02_13Nov22\ts dip 13.11.2022	1	47	32.90	28.489	0.00	0.00	20.725	1540.44	15.32	2022	11	13	5	1	0

R:\Projects\2022075\Navigation\TS_Dips\TS-dip02_13Nov22\ts dip 13.11.2022	1	48	32.89	28.497	0.00	0.00	20.723	1540.47	16.56	2022	11	13	5	1	2

R:\Projects\2022075\Navigation\TS_Dips\TS-dip02_13Nov22\ts dip 13.11.2022	1	49	32.92	28.506	0.00	0.00	20.745	1540.53	17.47	2022	11	13	5	1	4

R:\Projects\2022075\Navigation\TS_Dips\TS-dip02_13Nov22\ts dip 13.11.2022	1	50	32.92	28.502	0.00	0.00	20.754	1540.54	18.73	2022	11	13	5	1	6

R:\Projects\2022075\Navigation\TS_Dips\TS-dip02_13Nov22\ts dip 13.11.2022	1	51	32.99	28.602	0.00	0.00	20.777	1540.86	19.94	2022	11	13	5	1	8

R:\Projects\2022075\Navigation\TS_Dips\TS-dip02_13Nov22\ts dip 13.11.2022	1	52	33.05	28.647	0.00	0.00	20.810	1541.03	20.92	2022	11	13	5	1	10

R:\Projects\2022075\Navigation\TS_Dips\TS-dip02_13Nov22\ts dip 13.11.2022	1	53	33.04	28.687	0.00	0.00	20.796	1541.13	22.23	2022	11	13	5	1	12

R:\Projects\2022075\Navigation\TS_Dips\TS-dip02_13Nov22\ts dip 13.11.2022	1	54	33.12	28.692	0.00	0.00	20.858	1541.25	23.27	2022	11	13	5	1	14

R:\Projects\2022075\Navigation\TS_Dips\TS-dip02_13Nov22\ts dip 13.11.2022	1	55	33.28	28.697	0.00	0.00	20.975	1541.43	23.96	2022	11	13	5	1	16

R:\Projects\2022075\Navigation\TS_Dips\TS-dip02_13Nov22\ts dip 13.11.2022	1	56	33.37	28.704	0.00	0.00	21.051	1541.57	25.12	2022	11	13	5	1	18

R:\Projects\2022075\Navigation\TS_Dips\TS-dip02_13Nov22\ts dip 13.11.2022	1	57	33.42	28.676	0.00	0.00	21.100	1541.58	26.18	2022	11	13	5	1	20

R:\Projects\2022075\Navigation\TS_Dips\TS-dip02_13Nov22\ts dip 13.11.2022	1	58	33.44	28.645	0.00	0.00	21.130	1541.54	26.93	2022	11	13	5	1	22

R:\Projects\2022075\Navigation\TS_Dips\TS-dip02_13Nov22\ts dip 13.11.2022	1	59	33.45	28.576	0.00	0.00	21.162	1541.41	27.92	2022	11	13	5	1	24

R:\Projects\2022075\Navigation\TS_Dips\TS-dip02_13Nov22\ts dip 13.11.2022	1	60	33.43	28.519	0.00	0.00	21.169	1541.29	29.03	2022	11	13	5	1	26

R:\Projects\2022075\Navigation\TS_Dips\TS-dip02_13Nov22\ts dip 13.11.2022	1	61	33.42	28.486	0.00	0.00	21.180	1541.23	29.99	2022	11	13	5	1	28

R:\Projects\2022075\Navigation\TS_Dips\TS-dip02_13Nov22\ts dip 13.11.2022	1	62	33.44	28.458	0.00	0.00	21.209	1541.20	31.15	2022	11	13	5	1	30

R:\Projects\2022075\Navigation\TS_Dips\TS-dip02_13Nov22\ts dip 13.11.2022	1	63	33.43	28.451	0.00	0.00	21.211	1541.21	32.63	2022	11	13	5	1	32

R:\Projects\2022075\Navigation\TS_Dips\TS-dip02_13Nov22\ts dip 13.11.2022	1	64	33.50	28.463	0.00	0.00	21.262	1541.32	33.70	2022	11	13	5	1	34

R:\Projects\2022075\Navigation\TS_Dips\TS-dip02_13Nov22\ts dip 13.11.2022	1	65	33.51	28.453	0.00	0.00	21.281	1541.33	35.03	2022	11	13	5	1	36

R:\Projects\2022075\Navigation\TS_Dips\TS-dip02_13Nov22\ts dip 13.11.2022	1	66	33.53	28.382	0.00	0.00	21.322	1541.22	36.52	2022	11	13	5	1	38

R:\Projects\2022075\Navigation\TS_Dips\TS-dip02_13Nov22\ts dip 13.11.2022	1	67	33.52	28.368	0.00	0.00	21.331	1541.21	38.25	2022	11	13	5	1	40

R:\Projects\2022075\Navigation\TS_Dips\TS-dip02_13Nov22\ts dip 13.11.2022	1	68	33.56	28.365	0.00	0.00	21.368	1541.28	40.24	2022	11	13	5	1	42

R:\Projects\2022075\Navigation\TS_Dips\TS-dip02_13Nov22\ts dip 13.11.2022	1	69	33.59	28.327	0.00	0.00	21.409	1541.26	42.35	2022	11	13	5	1	44

R:\Projects\2022075\Navigation\TS_Dips\TS-dip02_13Nov22\ts dip 13.11.2022	1	70	33.59	28.254	0.00	0.00	21.445	1541.14	44.79	2022	11	13	5	1	46

R:\Projects\2022075\Navigation\TS_Dips\TS-dip02_13Nov22\ts dip 13.11.2022	1	71	33.58	28.204	0.00	0.00	21.466	1541.06	47.11	2022	11	13	5	1	48

R:\Projects\2022075\Navigation\TS_Dips\TS-dip02_13Nov22\ts dip 13.11.2022	1	72	33.61	28.175	0.00	0.00	21.505	1541.06	49.19	2022	11	13	5	1	50

R:\Projects\2022075\Navigation\TS_Dips\TS-dip02_13Nov22\ts dip 13.11.2022	1	73	33.71	27.979	0.00	0.00	21.657	1540.78	51.53	2022	11	13	5	1	52

R:\Projects\2022075\Navigation\TS_Dips\TS-dip02_13Nov22\ts dip 13.11.2022	1	74	33.71	27.850	0.00	0.00	21.705	1540.53	53.89	2022	11	13	5	1	54

R:\Projects\2022075\Navigation\TS_Dips\TS-dip02_13Nov22\ts dip 13.11.2022	1	75	33.79	27.753	0.00	0.00	21.808	1540.44	56.21	2022	11	13	5	1	56

R:\Projects\2022075\Navigation\TS_Dips\TS-dip02_13Nov22\ts dip 13.11.2022	1	76	33.80	27.637	0.00	0.00	21.865	1540.22	58.35	2022	11	13	5	1	58

R:\Projects\2022075\Navigation\TS_Dips\TS-dip02_13Nov22\ts dip 13.11.2022	1	77	33.87	27.455	0.00	0.00	21.984	1539.93	60.78	2022	11	13	5	2	0

R:\Projects\2022075\Navigation\TS_Dips\TS-dip02_13Nov22\ts dip 13.11.2022	1	78	33.88	27.307	0.00	0.00	22.048	1539.64	63.04	2022	11	13	5	2	2

R:\Projects\2022075\Navigation\TS_Dips\TS-dip02_13Nov22\ts dip 13.11.2022	1	79	34.07	26.857	0.00	0.00	22.346	1538.86	65.35	2022	11	13	5	2	4

R:\Projects\2022075\Navigation\TS_Dips\TS-dip02_13Nov22\ts dip 13.11.2022	1	80	34.13	26.665	0.00	0.00	22.465	1538.53	67.94	2022	11	13	5	2	6

R:\Projects\2022075\Navigation\TS_Dips\TS-dip02_13Nov22\ts dip 13.11.2022	1	81	34.20	26.641	0.00	0.00	22.532	1538.58	69.99	2022	11	13	5	2	8

R:\Projects\2022075\Navigation\TS_Dips\TS-dip02_13Nov22\ts dip 13.11.2022	1	82	34.28	26.603	0.00	0.00	22.617	1538.61	72.14	2022	11	13	5	2	10

R:\Projects\2022075\Navigation\TS_Dips\TS-dip02_13Nov22\ts dip 13.11.2022	1	83	34.33	26.476	0.00	0.00	22.700	1538.41	74.68	2022	11	13	5	2	12

R:\Projects\2022075\Navigation\TS_Dips\TS-dip02_13Nov22\ts dip 13.11.2022	1	84	34.35	26.315	0.00	0.00	22.781	1538.11	77.12	2022	11	13	5	2	14

R:\Projects\2022075\Navigation\TS_Dips\TS-dip02_13Nov22\ts dip 13.11.2022	1	85	34.39	26.159	0.00	0.00	22.867	1537.82	79.33	2022	11	13	5	2	16

R:\Projects\2022075\Navigation\TS_Dips\TS-dip02_13Nov22\ts dip 13.11.2022	1	86	34.41	26.005	0.00	0.00	22.939	1537.52	81.45	2022	11	13	5	2	18

R:\Projects\2022075\Navigation\TS_Dips\TS-dip02_13Nov22\ts dip 13.11.2022	1	87	34.42	25.591	0.00	0.00	23.087	1536.59	83.89	2022	11	13	5	2	20

R:\Projects\2022075\Navigation\TS_Dips\TS-dip02_13Nov22\ts dip 13.11.2022	1	88	34.43	25.401	0.00	0.00	23.165	1536.20	86.36	2022	11	13	5	2	22

R:\Projects\2022075\Navigation\TS_Dips\TS-dip02_13Nov22\ts dip 13.11.2022	1	89	34.39	25.348	0.00	0.00	23.158	1536.06	88.32	2022	11	13	5	2	24

R:\Projects\2022075\Navigation\TS_Dips\TS-dip02_13Nov22\ts dip 13.11.2022	1	90	34.52	24.932	0.00	0.00	23.389	1535.23	90.67	2022	11	13	5	2	26

R:\Projects\2022075\Navigation\TS_Dips\TS-dip02_13Nov22\ts dip 13.11.2022	1	91	34.37	24.564	0.00	0.00	23.397	1534.21	93.24	2022	11	13	5	2	28

R:\Projects\2022075\Navigation\TS_Dips\TS-dip02_13Nov22\ts dip 13.11.2022	1	92	34.37	24.192	0.00	0.00	23.524	1533.34	95.50	2022	11	13	5	2	30

R:\Projects\2022075\Navigation\TS_Dips\TS-dip02_13Nov22\ts dip 13.11.2022	1	93	34.46	23.822	0.00	0.00	23.710	1532.56	97.70	2022	11	13	5	2	32

R:\Projects\2022075\Navigation\TS_Dips\TS-dip02_13Nov22\ts dip 13.11.2022	1	94	34.59	23.265	0.00	0.00	23.981	1531.33	99.85	2022	11	13	5	2	34

R:\Projects\2022075\Navigation\TS_Dips\TS-dip02_13Nov22\ts dip 13.11.2022	1	95	34.69	22.268	0.00	0.00	24.353	1528.92	102.43	2022	11	13	5	2	36

R:\Projects\2022075\Navigation\TS_Dips\TS-dip02_13Nov22\ts dip 13.11.2022	1	96	34.53	21.814	0.00	0.00	24.366	1527.59	104.67	2022	11	13	5	2	38

R:\Projects\2022075\Navigation\TS_Dips\TS-dip02_13Nov22\ts dip 13.11.2022	1	97	34.65	21.306	0.00	0.00	24.609	1526.40	106.76	2022	11	13	5	2	40

R:\Projects\2022075\Navigation\TS_Dips\TS-dip02_13Nov22\ts dip 13.11.2022	1	98	34.58	20.872	0.00	0.00	24.688	1525.21	109.18	2022	11	13	5	2	42

R:\Projects\2022075\Navigation\TS_Dips\TS-dip02_13Nov22\ts dip 13.11.2022	1	99	34.63	20.649	0.00	0.00	24.798	1524.70	111.58	2022	11	13	5	2	44

R:\Projects\2022075\Navigation\TS_Dips\TS-dip02_13Nov22\ts dip 13.11.2022	1	100	34.66	20.420	0.00	0.00	24.888	1524.13	113.78	2022	11	13	5	2	46

R:\Projects\2022075\Navigation\TS_Dips\TS-dip02_13Nov22\ts dip 13.11.2022	1	101	34.80	19.937	0.00	0.00	25.136	1523.01	115.97	2022	11	13	5	2	48

R:\Projects\2022075\Navigation\TS_Dips\TS-dip02_13Nov22\ts dip 13.11.2022	1	102	34.72	19.452	0.00	0.00	25.209	1521.59	118.25	2022	11	13	5	2	50

R:\Projects\2022075\Navigation\TS_Dips\TS-dip02_13Nov22\ts dip 13.11.2022	1	103	34.66	19.301	0.00	0.00	25.214	1521.14	120.62	2022	11	13	5	2	52

R:\Projects\2022075\Navigation\TS_Dips\TS-dip02_13Nov22\ts dip 13.11.2022	1	104	34.75	19.020	0.00	0.00	25.361	1520.48	122.94	2022	11	13	5	2	54

R:\Projects\2022075\Navigation\TS_Dips\TS-dip02_13Nov22\ts dip 13.11.2022	1	105	34.65	18.780	0.00	0.00	25.360	1519.72	125.00	2022	11	13	5	2	56

R:\Projects\2022075\Navigation\TS_Dips\TS-dip02_13Nov22\ts dip 13.11.2022	1	106	34.69	18.609	0.00	0.00	25.446	1519.31	127.28	2022	11	13	5	2	58

R:\Projects\2022075\Navigation\TS_Dips\TS-dip02_13Nov22\ts dip 13.11.2022	1	107	34.79	18.250	0.00	0.00	25.617	1518.42	129.87	2022	11	13	5	3	0

R:\Projects\2022075\Navigation\TS_Dips\TS-dip02_13Nov22\ts dip 13.11.2022	1	108	34.96	17.651	0.00	0.00	25.910	1516.91	131.93	2022	11	13	5	3	2

R:\Projects\2022075\Navigation\TS_Dips\TS-dip02_13Nov22\ts dip 13.11.2022	1	109	34.90	17.302	0.00	0.00	25.957	1515.84	134.09	2022	11	13	5	3	4

R:\Projects\2022075\Navigation\TS_Dips\TS-dip02_13Nov22\ts dip 13.11.2022	1	110	34.90	17.104	0.00	0.00	26.013	1515.28	136.55	2022	11	13	5	3	6

R:\Projects\2022075\Navigation\TS_Dips\TS-dip02_13Nov22\ts dip 13.11.2022	1	111	34.90	16.772	0.00	0.00	26.102	1514.32	138.97	2022	11	13	5	3	8

R:\Projects\2022075\Navigation\TS_Dips\TS-dip02_13Nov22\ts dip 13.11.2022	1	112	34.93	16.535	0.00	0.00	26.191	1513.67	141.18	2022	11	13	5	3	10

R:\Projects\2022075\Navigation\TS_Dips\TS-dip02_13Nov22\ts dip 13.11.2022	1	113	34.96	16.306	0.00	0.00	26.278	1513.05	143.24	2022	11	13	5	3	12

R:\Projects\2022075\Navigation\TS_Dips\TS-dip02_13Nov22\ts dip 13.11.2022	1	114	35.00	16.124	0.00	0.00	26.364	1512.58	145.64	2022	11	13	5	3	14

R:\Projects\2022075\Navigation\TS_Dips\TS-dip02_13Nov22\ts dip 13.11.2022	1	115	34.93	16.040	0.00	0.00	26.342	1512.28	148.27	2022	11	13	5	3	16

R:\Projects\2022075\Navigation\TS_Dips\TS-dip02_13Nov22\ts dip 13.11.2022	1	116	34.94	16.003	0.00	0.00	26.363	1512.21	150.26	2022	11	13	5	3	18

R:\Projects\2022075\Navigation\TS_Dips\TS-dip02_13Nov22\ts dip 13.11.2022	1	117	35.00	15.832	0.00	0.00	26.460	1511.79	152.57	2022	11	13	5	3	20

R:\Projects\2022075\Navigation\TS_Dips\TS-dip02_13Nov22\ts dip 13.11.2022	1	118	35.04	15.545	0.00	0.00	26.565	1510.98	154.91	2022	11	13	5	3	22

R:\Projects\2022075\Navigation\TS_Dips\TS-dip02_13Nov22\ts dip 13.11.2022	1	119	34.98	15.345	0.00	0.00	26.577	1510.34	157.52	2022	11	13	5	3	24

R:\Projects\2022075\Navigation\TS_Dips\TS-dip02_13Nov22\ts dip 13.11.2022	1	120	34.97	15.291	0.00	0.00	26.593	1510.19	159.58	2022	11	13	5	3	26

R:\Projects\2022075\Navigation\TS_Dips\TS-dip02_13Nov22\ts dip 13.11.2022	1	121	35.02	15.086	0.00	0.00	26.685	1509.64	161.89	2022	11	13	5	3	28

R:\Projects\2022075\Navigation\TS_Dips\TS-dip02_13Nov22\ts dip 13.11.2022	1	122	35.00	14.968	0.00	0.00	26.712	1509.29	164.48	2022	11	13	5	3	30

R:\Projects\2022075\Navigation\TS_Dips\TS-dip02_13Nov22\ts dip 13.11.2022	1	123	35.02	14.916	0.00	0.00	26.747	1509.18	166.57	2022	11	13	5	3	32

R:\Projects\2022075\Navigation\TS_Dips\TS-dip02_13Nov22\ts dip 13.11.2022	1	124	35.03	14.814	0.00	0.00	26.785	1508.91	168.72	2022	11	13	5	3	34

R:\Projects\2022075\Navigation\TS_Dips\TS-dip02_13Nov22\ts dip 13.11.2022	1	125	35.01	14.698	0.00	0.00	26.803	1508.56	171.27	2022	11	13	5	3	36

R:\Projects\2022075\Navigation\TS_Dips\TS-dip02_13Nov22\ts dip 13.11.2022	1	126	35.02	14.485	0.00	0.00	26.872	1507.93	173.62	2022	11	13	5	3	38

R:\Projects\2022075\Navigation\TS_Dips\TS-dip02_13Nov22\ts dip 13.11.2022	1	127	35.14	14.143	0.00	0.00	27.044	1506.99	175.66	2022	11	13	5	3	40

R:\Projects\2022075\Navigation\TS_Dips\TS-dip02_13Nov22\ts dip 13.11.2022	1	128	35.06	13.885	0.00	0.00	27.054	1506.11	178.08	2022	11	13	5	3	42

R:\Projects\2022075\Navigation\TS_Dips\TS-dip02_13Nov22\ts dip 13.11.2022	1	129	35.12	13.775	0.00	0.00	27.128	1505.86	180.54	2022	11	13	5	3	44

R:\Projects\2022075\Navigation\TS_Dips\TS-dip02_13Nov22\ts dip 13.11.2022	1	130	35.11	13.577	0.00	0.00	27.174	1505.23	182.66	2022	11	13	5	3	46

R:\Projects\2022075\Navigation\TS_Dips\TS-dip02_13Nov22\ts dip 13.11.2022	1	131	35.13	13.427	0.00	0.00	27.234	1504.81	184.97	2022	11	13	5	3	48

R:\Projects\2022075\Navigation\TS_Dips\TS-dip02_13Nov22\ts dip 13.11.2022	1	132	35.10	13.310	0.00	0.00	27.241	1504.42	187.08	2022	11	13	5	3	50

R:\Projects\2022075\Navigation\TS_Dips\TS-dip02_13Nov22\ts dip 13.11.2022	1	133	35.11	13.217	0.00	0.00	27.278	1504.16	189.51	2022	11	13	5	3	52

R:\Projects\2022075\Navigation\TS_Dips\TS-dip02_13Nov22\ts dip 13.11.2022	1	134	35.08	13.139	0.00	0.00	27.286	1503.92	191.99	2022	11	13	5	3	54

R:\Projects\2022075\Navigation\TS_Dips\TS-dip02_13Nov22\ts dip 13.11.2022	1	135	35.12	13.073	0.00	0.00	27.333	1503.77	193.89	2022	11	13	5	3	56

R:\Projects\2022075\Navigation\TS_Dips\TS-dip02_13Nov22\ts dip 13.11.2022	1	136	35.16	12.938	0.00	0.00	27.408	1503.42	196.26	2022	11	13	5	3	58

R:\Projects\2022075\Navigation\TS_Dips\TS-dip02_13Nov22\ts dip 13.11.2022	1	137	35.10	12.820	0.00	0.00	27.393	1502.98	198.63	2022	11	13	5	4	0

R:\Projects\2022075\Navigation\TS_Dips\TS-dip02_13Nov22\ts dip 13.11.2022	1	138	35.12	12.772	0.00	0.00	27.431	1502.88	200.68	2022	11	13	5	4	2

R:\Projects\2022075\Navigation\TS_Dips\TS-dip02_13Nov22\ts dip 13.11.2022	1	139	35.13	12.767	0.00	0.00	27.444	1502.91	202.77	2022	11	13	5	4	4

R:\Projects\2022075\Navigation\TS_Dips\TS-dip02_13Nov22\ts dip 13.11.2022	1	140	35.14	12.771	0.00	0.00	27.465	1502.99	205.16	2022	11	13	5	4	6

R:\Projects\2022075\Navigation\TS_Dips\TS-dip02_13Nov22\ts dip 13.11.2022	1	141	35.15	12.764	0.00	0.00	27.482	1503.01	207.48	2022	11	13	5	4	8

R:\Projects\2022075\Navigation\TS_Dips\TS-dip02_13Nov22\ts dip 13.11.2022	1	142	35.14	12.736	0.00	0.00	27.493	1502.94	209.32	2022	11	13	5	4	10

R:\Projects\2022075\Navigation\TS_Dips\TS-dip02_13Nov22\ts dip 13.11.2022	1	143	35.15	12.687	0.00	0.00	27.517	1502.82	211.55	2022	11	13	5	4	12

R:\Projects\2022075\Navigation\TS_Dips\TS-dip02_13Nov22\ts dip 13.11.2022	1	144	35.17	12.645	0.00	0.00	27.551	1502.73	213.80	2022	11	13	5	4	14

R:\Projects\2022075\Navigation\TS_Dips\TS-dip02_13Nov22\ts dip 13.11.2022	1	145	35.17	12.559	0.00	0.00	27.580	1502.48	216.15	2022	11	13	5	4	16

R:\Projects\2022075\Navigation\TS_Dips\TS-dip02_13Nov22\ts dip 13.11.2022	1	146	35.16	12.531	0.00	0.00	27.585	1502.41	218.18	2022	11	13	5	4	18

