FileName	Ser	Meas 	Sal. 	Cond. 	Temp 	 %O2 	mg/l	Density	SounVel	Press  	YYYY	MM	DD	HH	MM	SS
R:\Projects\2022075\Navigation\TS_Dips\TS-dip06_12Dec22\TS Dip 6 12.12	1	15	32.15	28.328	0.00	0.00	20.153	1539.06	1.41	2022	12	12	0	50	38

R:\Projects\2022075\Navigation\TS_Dips\TS-dip06_12Dec22\TS Dip 6 12.12	1	16	32.15	28.335	0.00	0.00	20.152	1539.07	1.29	2022	12	12	0	50	40

R:\Projects\2022075\Navigation\TS_Dips\TS-dip06_12Dec22\TS Dip 6 12.12	1	17	32.16	28.324	0.00	0.00	20.162	1539.06	1.52	2022	12	12	0	50	42

R:\Projects\2022075\Navigation\TS_Dips\TS-dip06_12Dec22\TS Dip 6 12.12	1	18	32.15	28.332	0.00	0.00	20.154	1539.07	1.35	2022	12	12	0	50	44

R:\Projects\2022075\Navigation\TS_Dips\TS-dip06_12Dec22\TS Dip 6 12.12	1	19	32.13	28.317	0.00	0.00	20.147	1539.02	1.42	2022	12	12	0	50	46

R:\Projects\2022075\Navigation\TS_Dips\TS-dip06_12Dec22\TS Dip 6 12.12	1	20	32.12	28.323	0.00	0.00	20.136	1539.02	1.40	2022	12	12	0	50	48

R:\Projects\2022075\Navigation\TS_Dips\TS-dip06_12Dec22\TS Dip 6 12.12	1	21	32.14	28.324	0.00	0.00	20.151	1539.04	1.40	2022	12	12	0	50	50

R:\Projects\2022075\Navigation\TS_Dips\TS-dip06_12Dec22\TS Dip 6 12.12	1	22	32.16	28.316	0.00	0.00	20.163	1539.04	1.51	2022	12	12	0	50	52

R:\Projects\2022075\Navigation\TS_Dips\TS-dip06_12Dec22\TS Dip 6 12.12	1	23	32.14	28.314	0.00	0.00	20.154	1539.02	1.38	2022	12	12	0	50	54

R:\Projects\2022075\Navigation\TS_Dips\TS-dip06_12Dec22\TS Dip 6 12.12	1	24	32.14	28.320	0.00	0.00	20.149	1539.03	1.39	2022	12	12	0	50	56

R:\Projects\2022075\Navigation\TS_Dips\TS-dip06_12Dec22\TS Dip 6 12.12	1	25	32.15	28.316	0.00	0.00	20.158	1539.03	1.46	2022	12	12	0	50	58

R:\Projects\2022075\Navigation\TS_Dips\TS-dip06_12Dec22\TS Dip 6 12.12	1	26	32.15	28.312	0.00	0.00	20.163	1539.03	1.93	2022	12	12	0	51	0

R:\Projects\2022075\Navigation\TS_Dips\TS-dip06_12Dec22\TS Dip 6 12.12	1	27	32.14	28.312	0.00	0.00	20.161	1539.04	2.70	2022	12	12	0	51	2

R:\Projects\2022075\Navigation\TS_Dips\TS-dip06_12Dec22\TS Dip 6 12.12	1	28	32.15	28.347	0.00	0.00	20.156	1539.13	3.57	2022	12	12	0	51	4

R:\Projects\2022075\Navigation\TS_Dips\TS-dip06_12Dec22\TS Dip 6 12.12	1	29	32.18	28.368	0.00	0.00	20.178	1539.23	4.42	2022	12	12	0	51	6

R:\Projects\2022075\Navigation\TS_Dips\TS-dip06_12Dec22\TS Dip 6 12.12	1	30	32.19	28.371	0.00	0.00	20.189	1539.26	5.09	2022	12	12	0	51	8

R:\Projects\2022075\Navigation\TS_Dips\TS-dip06_12Dec22\TS Dip 6 12.12	1	31	32.18	28.385	0.00	0.00	20.181	1539.30	6.11	2022	12	12	0	51	10

R:\Projects\2022075\Navigation\TS_Dips\TS-dip06_12Dec22\TS Dip 6 12.12	1	32	32.23	28.437	0.00	0.00	20.201	1539.47	6.47	2022	12	12	0	51	12

R:\Projects\2022075\Navigation\TS_Dips\TS-dip06_12Dec22\TS Dip 6 12.12	1	33	32.29	28.486	0.00	0.00	20.230	1539.65	7.15	2022	12	12	0	51	14

R:\Projects\2022075\Navigation\TS_Dips\TS-dip06_12Dec22\TS Dip 6 12.12	1	34	32.26	28.492	0.00	0.00	20.212	1539.64	7.78	2022	12	12	0	51	16

R:\Projects\2022075\Navigation\TS_Dips\TS-dip06_12Dec22\TS Dip 6 12.12	1	35	32.23	28.614	0.00	0.00	20.156	1539.90	9.03	2022	12	12	0	51	18

R:\Projects\2022075\Navigation\TS_Dips\TS-dip06_12Dec22\TS Dip 6 12.12	1	36	32.69	28.756	0.00	0.00	20.463	1540.73	11.47	2022	12	12	0	51	20

R:\Projects\2022075\Navigation\TS_Dips\TS-dip06_12Dec22\TS Dip 6 12.12	1	37	32.88	28.813	0.00	0.00	20.593	1541.09	13.64	2022	12	12	0	51	22

R:\Projects\2022075\Navigation\TS_Dips\TS-dip06_12Dec22\TS Dip 6 12.12	1	38	33.03	28.827	0.00	0.00	20.714	1541.32	15.98	2022	12	12	0	51	24

R:\Projects\2022075\Navigation\TS_Dips\TS-dip06_12Dec22\TS Dip 6 12.12	1	39	33.09	28.822	0.00	0.00	20.774	1541.41	18.42	2022	12	12	0	51	26

R:\Projects\2022075\Navigation\TS_Dips\TS-dip06_12Dec22\TS Dip 6 12.12	1	40	33.20	28.804	0.00	0.00	20.865	1541.52	20.61	2022	12	12	0	51	28

R:\Projects\2022075\Navigation\TS_Dips\TS-dip06_12Dec22\TS Dip 6 12.12	1	41	33.24	28.761	0.00	0.00	20.922	1541.51	22.98	2022	12	12	0	51	30

R:\Projects\2022075\Navigation\TS_Dips\TS-dip06_12Dec22\TS Dip 6 12.12	1	42	33.23	28.758	0.00	0.00	20.928	1541.54	25.20	2022	12	12	0	51	32

R:\Projects\2022075\Navigation\TS_Dips\TS-dip06_12Dec22\TS Dip 6 12.12	1	43	33.26	28.729	0.00	0.00	20.968	1541.54	27.62	2022	12	12	0	51	34

R:\Projects\2022075\Navigation\TS_Dips\TS-dip06_12Dec22\TS Dip 6 12.12	1	44	33.29	28.675	0.00	0.00	21.018	1541.49	29.82	2022	12	12	0	51	36

R:\Projects\2022075\Navigation\TS_Dips\TS-dip06_12Dec22\TS Dip 6 12.12	1	45	33.31	28.642	0.00	0.00	21.055	1541.49	32.08	2022	12	12	0	51	38

R:\Projects\2022075\Navigation\TS_Dips\TS-dip06_12Dec22\TS Dip 6 12.12	1	46	33.33	28.621	0.00	0.00	21.083	1541.49	34.44	2022	12	12	0	51	40

R:\Projects\2022075\Navigation\TS_Dips\TS-dip06_12Dec22\TS Dip 6 12.12	1	47	33.35	28.633	0.00	0.00	21.108	1541.58	36.65	2022	12	12	0	51	42

R:\Projects\2022075\Navigation\TS_Dips\TS-dip06_12Dec22\TS Dip 6 12.12	1	48	33.38	28.643	0.00	0.00	21.140	1541.68	39.01	2022	12	12	0	51	44

R:\Projects\2022075\Navigation\TS_Dips\TS-dip06_12Dec22\TS Dip 6 12.12	1	49	33.40	28.703	0.00	0.00	21.143	1541.86	41.15	2022	12	12	0	51	46

R:\Projects\2022075\Navigation\TS_Dips\TS-dip06_12Dec22\TS Dip 6 12.12	1	50	33.50	28.736	0.00	0.00	21.212	1542.07	43.32	2022	12	12	0	51	48

R:\Projects\2022075\Navigation\TS_Dips\TS-dip06_12Dec22\TS Dip 6 12.12	1	51	33.52	28.777	0.00	0.00	21.228	1542.23	45.90	2022	12	12	0	51	50

R:\Projects\2022075\Navigation\TS_Dips\TS-dip06_12Dec22\TS Dip 6 12.12	1	52	33.58	28.765	0.00	0.00	21.283	1542.30	48.00	2022	12	12	0	51	52

R:\Projects\2022075\Navigation\TS_Dips\TS-dip06_12Dec22\TS Dip 6 12.12	1	53	33.63	28.628	0.00	0.00	21.373	1542.09	50.15	2022	12	12	0	51	54

R:\Projects\2022075\Navigation\TS_Dips\TS-dip06_12Dec22\TS Dip 6 12.12	1	54	33.66	28.577	0.00	0.00	21.426	1542.05	52.39	2022	12	12	0	51	56

R:\Projects\2022075\Navigation\TS_Dips\TS-dip06_12Dec22\TS Dip 6 12.12	1	55	33.73	28.449	0.00	0.00	21.531	1541.89	54.77	2022	12	12	0	51	58

R:\Projects\2022075\Navigation\TS_Dips\TS-dip06_12Dec22\TS Dip 6 12.12	1	56	33.71	28.325	0.00	0.00	21.569	1541.63	56.90	2022	12	12	0	52	0

R:\Projects\2022075\Navigation\TS_Dips\TS-dip06_12Dec22\TS Dip 6 12.12	1	57	33.69	28.287	0.00	0.00	21.568	1541.55	59.04	2022	12	12	0	52	2

R:\Projects\2022075\Navigation\TS_Dips\TS-dip06_12Dec22\TS Dip 6 12.12	1	58	33.71	28.295	0.00	0.00	21.597	1541.64	61.24	2022	12	12	0	52	4

R:\Projects\2022075\Navigation\TS_Dips\TS-dip06_12Dec22\TS Dip 6 12.12	1	59	33.77	28.248	0.00	0.00	21.662	1541.63	63.49	2022	12	12	0	52	6

R:\Projects\2022075\Navigation\TS_Dips\TS-dip06_12Dec22\TS Dip 6 12.12	1	60	33.80	27.840	0.00	0.00	21.830	1540.80	65.74	2022	12	12	0	52	8

R:\Projects\2022075\Navigation\TS_Dips\TS-dip06_12Dec22\TS Dip 6 12.12	1	61	33.76	27.539	0.00	0.00	21.909	1540.12	67.96	2022	12	12	0	52	10

R:\Projects\2022075\Navigation\TS_Dips\TS-dip06_12Dec22\TS Dip 6 12.12	1	62	33.86	27.333	0.00	0.00	22.060	1539.81	70.34	2022	12	12	0	52	12

R:\Projects\2022075\Navigation\TS_Dips\TS-dip06_12Dec22\TS Dip 6 12.12	1	63	33.87	27.015	0.00	0.00	22.174	1539.12	72.50	2022	12	12	0	52	14

R:\Projects\2022075\Navigation\TS_Dips\TS-dip06_12Dec22\TS Dip 6 12.12	1	64	33.94	26.893	0.00	0.00	22.278	1538.97	74.80	2022	12	12	0	52	16

R:\Projects\2022075\Navigation\TS_Dips\TS-dip06_12Dec22\TS Dip 6 12.12	1	65	34.00	26.846	0.00	0.00	22.349	1538.96	76.92	2022	12	12	0	52	18

R:\Projects\2022075\Navigation\TS_Dips\TS-dip06_12Dec22\TS Dip 6 12.12	1	66	34.16	26.132	0.00	0.00	22.700	1537.51	79.36	2022	12	12	0	52	20

R:\Projects\2022075\Navigation\TS_Dips\TS-dip06_12Dec22\TS Dip 6 12.12	1	67	34.18	25.828	0.00	0.00	22.822	1536.86	81.75	2022	12	12	0	52	22

R:\Projects\2022075\Navigation\TS_Dips\TS-dip06_12Dec22\TS Dip 6 12.12	1	68	34.19	25.612	0.00	0.00	22.910	1536.41	84.00	2022	12	12	0	52	24

R:\Projects\2022075\Navigation\TS_Dips\TS-dip06_12Dec22\TS Dip 6 12.12	1	69	34.20	25.463	0.00	0.00	22.965	1536.08	86.07	2022	12	12	0	52	26

R:\Projects\2022075\Navigation\TS_Dips\TS-dip06_12Dec22\TS Dip 6 12.12	1	70	34.19	25.349	0.00	0.00	23.003	1535.84	88.38	2022	12	12	0	52	28

R:\Projects\2022075\Navigation\TS_Dips\TS-dip06_12Dec22\TS Dip 6 12.12	1	71	34.22	25.202	0.00	0.00	23.086	1535.57	90.84	2022	12	12	0	52	30

R:\Projects\2022075\Navigation\TS_Dips\TS-dip06_12Dec22\TS Dip 6 12.12	1	72	34.27	24.632	0.00	0.00	23.304	1534.27	93.38	2022	12	12	0	52	32

R:\Projects\2022075\Navigation\TS_Dips\TS-dip06_12Dec22\TS Dip 6 12.12	1	73	34.27	24.477	0.00	0.00	23.359	1533.94	95.61	2022	12	12	0	52	34

R:\Projects\2022075\Navigation\TS_Dips\TS-dip06_12Dec22\TS Dip 6 12.12	1	74	34.28	24.376	0.00	0.00	23.404	1533.73	97.42	2022	12	12	0	52	36

R:\Projects\2022075\Navigation\TS_Dips\TS-dip06_12Dec22\TS Dip 6 12.12	1	75	34.49	23.732	0.00	0.00	23.764	1532.40	99.89	2022	12	12	0	52	38

R:\Projects\2022075\Navigation\TS_Dips\TS-dip06_12Dec22\TS Dip 6 12.12	1	76	34.42	23.076	0.00	0.00	23.920	1530.72	102.59	2022	12	12	0	52	40

R:\Projects\2022075\Navigation\TS_Dips\TS-dip06_12Dec22\TS Dip 6 12.12	1	77	34.54	22.613	0.00	0.00	24.151	1529.69	104.83	2022	12	12	0	52	42

R:\Projects\2022075\Navigation\TS_Dips\TS-dip06_12Dec22\TS Dip 6 12.12	1	78	34.60	21.991	0.00	0.00	24.386	1528.18	107.01	2022	12	12	0	52	44

R:\Projects\2022075\Navigation\TS_Dips\TS-dip06_12Dec22\TS Dip 6 12.12	1	79	34.59	21.444	0.00	0.00	24.539	1526.75	109.27	2022	12	12	0	52	46

R:\Projects\2022075\Navigation\TS_Dips\TS-dip06_12Dec22\TS Dip 6 12.12	1	80	34.61	21.175	0.00	0.00	24.636	1526.09	111.77	2022	12	12	0	52	48

R:\Projects\2022075\Navigation\TS_Dips\TS-dip06_12Dec22\TS Dip 6 12.12	1	81	34.70	20.769	0.00	0.00	24.825	1525.14	114.21	2022	12	12	0	52	50

R:\Projects\2022075\Navigation\TS_Dips\TS-dip06_12Dec22\TS Dip 6 12.12	1	82	34.64	20.366	0.00	0.00	24.898	1524.01	116.46	2022	12	12	0	52	52

R:\Projects\2022075\Navigation\TS_Dips\TS-dip06_12Dec22\TS Dip 6 12.12	1	83	34.62	20.204	0.00	0.00	24.934	1523.58	118.93	2022	12	12	0	52	54

R:\Projects\2022075\Navigation\TS_Dips\TS-dip06_12Dec22\TS Dip 6 12.12	1	84	34.64	19.892	0.00	0.00	25.046	1522.78	120.90	2022	12	12	0	52	56

R:\Projects\2022075\Navigation\TS_Dips\TS-dip06_12Dec22\TS Dip 6 12.12	1	85	34.67	19.643	0.00	0.00	25.140	1522.15	123.28	2022	12	12	0	52	58

R:\Projects\2022075\Navigation\TS_Dips\TS-dip06_12Dec22\TS Dip 6 12.12	1	86	34.73	19.429	0.00	0.00	25.255	1521.67	126.02	2022	12	12	0	53	0

R:\Projects\2022075\Navigation\TS_Dips\TS-dip06_12Dec22\TS Dip 6 12.12	1	87	34.99	18.726	0.00	0.00	25.647	1520.00	128.19	2022	12	12	0	53	2

R:\Projects\2022075\Navigation\TS_Dips\TS-dip06_12Dec22\TS Dip 6 12.12	1	88	34.92	17.953	0.00	0.00	25.796	1517.72	130.50	2022	12	12	0	53	4

R:\Projects\2022075\Navigation\TS_Dips\TS-dip06_12Dec22\TS Dip 6 12.12	1	89	34.95	17.196	0.00	0.00	26.014	1515.56	132.77	2022	12	12	0	53	6

R:\Projects\2022075\Navigation\TS_Dips\TS-dip06_12Dec22\TS Dip 6 12.12	1	90	34.96	16.777	0.00	0.00	26.135	1514.35	134.98	2022	12	12	0	53	8

R:\Projects\2022075\Navigation\TS_Dips\TS-dip06_12Dec22\TS Dip 6 12.12	1	91	34.93	16.563	0.00	0.00	26.170	1513.70	137.33	2022	12	12	0	53	10

R:\Projects\2022075\Navigation\TS_Dips\TS-dip06_12Dec22\TS Dip 6 12.12	1	92	34.95	16.417	0.00	0.00	26.231	1513.32	139.92	2022	12	12	0	53	12

R:\Projects\2022075\Navigation\TS_Dips\TS-dip06_12Dec22\TS Dip 6 12.12	1	93	34.94	16.322	0.00	0.00	26.251	1513.05	141.96	2022	12	12	0	53	14

R:\Projects\2022075\Navigation\TS_Dips\TS-dip06_12Dec22\TS Dip 6 12.12	1	94	34.98	16.157	0.00	0.00	26.335	1512.63	144.11	2022	12	12	0	53	16

R:\Projects\2022075\Navigation\TS_Dips\TS-dip06_12Dec22\TS Dip 6 12.12	1	95	34.96	16.006	0.00	0.00	26.365	1512.18	146.27	2022	12	12	0	53	18

R:\Projects\2022075\Navigation\TS_Dips\TS-dip06_12Dec22\TS Dip 6 12.12	1	96	34.94	15.871	0.00	0.00	26.388	1511.78	148.81	2022	12	12	0	53	20

R:\Projects\2022075\Navigation\TS_Dips\TS-dip06_12Dec22\TS Dip 6 12.12	1	97	34.96	15.797	0.00	0.00	26.430	1511.61	151.07	2022	12	12	0	53	22

R:\Projects\2022075\Navigation\TS_Dips\TS-dip06_12Dec22\TS Dip 6 12.12	1	98	34.99	15.610	0.00	0.00	26.505	1511.10	153.20	2022	12	12	0	53	24

R:\Projects\2022075\Navigation\TS_Dips\TS-dip06_12Dec22\TS Dip 6 12.12	1	99	35.01	15.436	0.00	0.00	26.569	1510.62	155.52	2022	12	12	0	53	26

R:\Projects\2022075\Navigation\TS_Dips\TS-dip06_12Dec22\TS Dip 6 12.12	1	100	34.96	15.299	0.00	0.00	26.572	1510.17	157.91	2022	12	12	0	53	28

R:\Projects\2022075\Navigation\TS_Dips\TS-dip06_12Dec22\TS Dip 6 12.12	1	101	35.01	15.230	0.00	0.00	26.637	1510.05	160.25	2022	12	12	0	53	30

R:\Projects\2022075\Navigation\TS_Dips\TS-dip06_12Dec22\TS Dip 6 12.12	1	102	35.01	15.044	0.00	0.00	26.690	1509.51	162.48	2022	12	12	0	53	32

R:\Projects\2022075\Navigation\TS_Dips\TS-dip06_12Dec22\TS Dip 6 12.12	1	103	35.00	14.848	0.00	0.00	26.738	1508.92	164.74	2022	12	12	0	53	34

R:\Projects\2022075\Navigation\TS_Dips\TS-dip06_12Dec22\TS Dip 6 12.12	1	104	35.06	14.725	0.00	0.00	26.817	1508.62	167.08	2022	12	12	0	53	36

R:\Projects\2022075\Navigation\TS_Dips\TS-dip06_12Dec22\TS Dip 6 12.12	1	105	35.09	14.506	0.00	0.00	26.900	1508.00	169.50	2022	12	12	0	53	38

R:\Projects\2022075\Navigation\TS_Dips\TS-dip06_12Dec22\TS Dip 6 12.12	1	106	35.05	14.349	0.00	0.00	26.918	1507.50	171.87	2022	12	12	0	53	40

R:\Projects\2022075\Navigation\TS_Dips\TS-dip06_12Dec22\TS Dip 6 12.12	1	107	35.07	14.247	0.00	0.00	26.964	1507.22	174.03	2022	12	12	0	53	42

R:\Projects\2022075\Navigation\TS_Dips\TS-dip06_12Dec22\TS Dip 6 12.12	1	108	35.07	14.167	0.00	0.00	26.989	1507.00	176.20	2022	12	12	0	53	44

R:\Projects\2022075\Navigation\TS_Dips\TS-dip06_12Dec22\TS Dip 6 12.12	1	109	35.05	14.024	0.00	0.00	27.015	1506.56	178.75	2022	12	12	0	53	46

R:\Projects\2022075\Navigation\TS_Dips\TS-dip06_12Dec22\TS Dip 6 12.12	1	110	35.11	13.902	0.00	0.00	27.101	1506.28	181.21	2022	12	12	0	53	48

R:\Projects\2022075\Navigation\TS_Dips\TS-dip06_12Dec22\TS Dip 6 12.12	1	111	35.13	13.609	0.00	0.00	27.184	1505.38	183.50	2022	12	12	0	53	50

R:\Projects\2022075\Navigation\TS_Dips\TS-dip06_12Dec22\TS Dip 6 12.12	1	112	35.14	13.460	0.00	0.00	27.236	1504.94	185.66	2022	12	12	0	53	52

R:\Projects\2022075\Navigation\TS_Dips\TS-dip06_12Dec22\TS Dip 6 12.12	1	113	35.16	13.351	0.00	0.00	27.280	1504.63	187.91	2022	12	12	0	53	54

R:\Projects\2022075\Navigation\TS_Dips\TS-dip06_12Dec22\TS Dip 6 12.12	1	114	35.14	13.178	0.00	0.00	27.317	1504.09	190.37	2022	12	12	0	53	56

R:\Projects\2022075\Navigation\TS_Dips\TS-dip06_12Dec22\TS Dip 6 12.12	1	115	35.13	13.044	0.00	0.00	27.348	1503.67	192.85	2022	12	12	0	53	58

R:\Projects\2022075\Navigation\TS_Dips\TS-dip06_12Dec22\TS Dip 6 12.12	1	116	35.13	13.012	0.00	0.00	27.365	1503.60	195.11	2022	12	12	0	54	0

R:\Projects\2022075\Navigation\TS_Dips\TS-dip06_12Dec22\TS Dip 6 12.12	1	117	35.15	12.974	0.00	0.00	27.394	1503.54	197.25	2022	12	12	0	54	2

R:\Projects\2022075\Navigation\TS_Dips\TS-dip06_12Dec22\TS Dip 6 12.12	1	118	35.15	12.888	0.00	0.00	27.424	1503.29	199.68	2022	12	12	0	54	4

R:\Projects\2022075\Navigation\TS_Dips\TS-dip06_12Dec22\TS Dip 6 12.12	1	119	35.16	12.816	0.00	0.00	27.455	1503.10	201.96	2022	12	12	0	54	6

R:\Projects\2022075\Navigation\TS_Dips\TS-dip06_12Dec22\TS Dip 6 12.12	1	120	35.17	12.754	0.00	0.00	27.485	1502.94	204.23	2022	12	12	0	54	8

R:\Projects\2022075\Navigation\TS_Dips\TS-dip06_12Dec22\TS Dip 6 12.12	1	121	35.15	12.685	0.00	0.00	27.499	1502.73	206.60	2022	12	12	0	54	10

R:\Projects\2022075\Navigation\TS_Dips\TS-dip06_12Dec22\TS Dip 6 12.12	1	122	35.14	12.637	0.00	0.00	27.508	1502.60	209.00	2022	12	12	0	54	12

R:\Projects\2022075\Navigation\TS_Dips\TS-dip06_12Dec22\TS Dip 6 12.12	1	123	35.16	12.607	0.00	0.00	27.538	1502.55	211.22	2022	12	12	0	54	14

R:\Projects\2022075\Navigation\TS_Dips\TS-dip06_12Dec22\TS Dip 6 12.12	1	124	35.18	12.528	0.00	0.00	27.583	1502.35	213.42	2022	12	12	0	54	16

R:\Projects\2022075\Navigation\TS_Dips\TS-dip06_12Dec22\TS Dip 6 12.12	1	125	35.15	12.498	0.00	0.00	27.574	1502.25	215.51	2022	12	12	0	54	18

R:\Projects\2022075\Navigation\TS_Dips\TS-dip06_12Dec22\TS Dip 6 12.12	1	126	35.19	12.478	0.00	0.00	27.618	1502.26	218.11	2022	12	12	0	54	20

R:\Projects\2022075\Navigation\TS_Dips\TS-dip06_12Dec22\TS Dip 6 12.12	1	127	35.17	12.455	0.00	0.00	27.620	1502.21	220.69	2022	12	12	0	54	22

R:\Projects\2022075\Navigation\TS_Dips\TS-dip06_12Dec22\TS Dip 6 12.12	1	128	35.16	12.423	0.00	0.00	27.627	1502.12	222.41	2022	12	12	0	54	24

R:\Projects\2022075\Navigation\TS_Dips\TS-dip06_12Dec22\TS Dip 6 12.12	1	129	35.15	12.401	0.00	0.00	27.633	1502.07	224.48	2022	12	12	0	54	26

R:\Projects\2022075\Navigation\TS_Dips\TS-dip06_12Dec22\TS Dip 6 12.12	1	130	35.18	12.353	0.00	0.00	27.673	1501.98	227.03	2022	12	12	0	54	28

R:\Projects\2022075\Navigation\TS_Dips\TS-dip06_12Dec22\TS Dip 6 12.12	1	131	35.18	12.313	0.00	0.00	27.698	1501.89	229.57	2022	12	12	0	54	30

R:\Projects\2022075\Navigation\TS_Dips\TS-dip06_12Dec22\TS Dip 6 12.12	1	132	35.18	12.288	0.00	0.00	27.707	1501.83	231.41	2022	12	12	0	54	32

R:\Projects\2022075\Navigation\TS_Dips\TS-dip06_12Dec22\TS Dip 6 12.12	1	133	35.17	12.249	0.00	0.00	27.722	1501.73	233.67	2022	12	12	0	54	34

R:\Projects\2022075\Navigation\TS_Dips\TS-dip06_12Dec22\TS Dip 6 12.12	1	134	35.18	12.216	0.00	0.00	27.739	1501.65	235.79	2022	12	12	0	54	36

R:\Projects\2022075\Navigation\TS_Dips\TS-dip06_12Dec22\TS Dip 6 12.12	1	135	35.19	12.176	0.00	0.00	27.770	1501.58	237.98	2022	12	12	0	54	38

R:\Projects\2022075\Navigation\TS_Dips\TS-dip06_12Dec22\TS Dip 6 12.12	1	136	35.20	12.139	0.00	0.00	27.791	1501.49	240.35	2022	12	12	0	54	40

R:\Projects\2022075\Navigation\TS_Dips\TS-dip06_12Dec22\TS Dip 6 12.12	1	137	35.18	12.099	0.00	0.00	27.799	1501.38	242.54	2022	12	12	0	54	42

R:\Projects\2022075\Navigation\TS_Dips\TS-dip06_12Dec22\TS Dip 6 12.12	1	138	35.20	12.058	0.00	0.00	27.831	1501.30	244.70	2022	12	12	0	54	44

R:\Projects\2022075\Navigation\TS_Dips\TS-dip06_12Dec22\TS Dip 6 12.12	1	139	35.20	12.024	0.00	0.00	27.841	1501.21	246.80	2022	12	12	0	54	46

R:\Projects\2022075\Navigation\TS_Dips\TS-dip06_12Dec22\TS Dip 6 12.12	1	140	35.18	12.009	0.00	0.00	27.842	1501.18	249.15	2022	12	12	0	54	48

R:\Projects\2022075\Navigation\TS_Dips\TS-dip06_12Dec22\TS Dip 6 12.12	1	141	35.19	11.979	0.00	0.00	27.865	1501.12	251.51	2022	12	12	0	54	50

R:\Projects\2022075\Navigation\TS_Dips\TS-dip06_12Dec22\TS Dip 6 12.12	1	142	35.19	11.959	0.00	0.00	27.885	1501.11	253.84	2022	12	12	0	54	52

R:\Projects\2022075\Navigation\TS_Dips\TS-dip06_12Dec22\TS Dip 6 12.12	1	143	35.20	11.941	0.00	0.00	27.903	1501.08	255.91	2022	12	12	0	54	54

R:\Projects\2022075\Navigation\TS_Dips\TS-dip06_12Dec22\TS Dip 6 12.12	1	144	35.20	11.934	0.00	0.00	27.910	1501.09	258.00	2022	12	12	0	54	56

R:\Projects\2022075\Navigation\TS_Dips\TS-dip06_12Dec22\TS Dip 6 12.12	1	145	35.18	11.925	0.00	0.00	27.906	1501.07	260.56	2022	12	12	0	54	58

